row_type,source_page,doi,local_source_file,percentile_sample_stride,note,name,rates_type,rates_type_name,formula,axis,rc_rate,expo,expo_fraction,rates,rate_limit_deg_s,betaflight_actual_center_sensitivity_deg_s,betaflight_actual_max_rate_deg_s,project_equivalent_rate_expo,project_equivalent_rate_super_for_same_center_and_max,current_project_max_rate_deg_s,current_project_rate_expo,current_project_rate_super,current_project_max_over_betaflight_actual_max,current_project_center_sensitivity_deg_s,current_project_center_over_dump_center,current_project_max_over_dump_actual_300,current_project_max_over_urban_or_battery_actual_670,stick,current_project_target_rate_deg_s,betaflight_actual_target_rate_deg_s,scenario,flight_filename,firmware_version,firmware_revision,duration_s,sample_count,sampled_count_for_percentiles,sample_rate_hz,abs_setpoint_mean_deg_s,abs_setpoint_p50_deg_s,abs_setpoint_p95_deg_s,abs_setpoint_p99_deg_s,abs_setpoint_p999_deg_s,abs_setpoint_max_exact_deg_s,abs_gyro_mean_deg_s,abs_gyro_p50_deg_s,abs_gyro_p95_deg_s,abs_gyro_p99_deg_s,abs_gyro_p999_deg_s,abs_gyro_max_exact_deg_s,setpoint_p99_over_current_project_max,setpoint_max_exact_over_current_project_max,gyro_p99_over_current_project_max,gyro_max_exact_over_current_project_max,setpoint_p99_over_betaflight_actual_max,setpoint_max_exact_over_betaflight_actual_max,gyro_p99_over_betaflight_actual_max,gyro_max_exact_over_betaflight_actual_max,setpoint_rc_command_exact_match_fraction,inferred_betaflight_actual_stick_fraction_at_setpoint_p99,inferred_betaflight_actual_stick_fraction_at_setpoint_max,current_project_rate_at_inferred_p99_stick_deg_s,source_file_count
apdrone_rate_log_scenario_axis_summary,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,,,Scenario summaries combine sampled percentiles across source files. all_archives_excluding_selected avoids double-counting the selected_flight/open_field duplicate.,,,,,yaw,,,,,,,,,,,,,,,,,,,,,all_archives_excluding_selected,,,,4471.494972,8688248,434402,1943.0295805775982,0.9360834313201004,0.0,0.0,28.0,135.0,218.0,3.093132930827941,1.0,12.0,57.0,168.0,2025.0,0.041791044776119404,0.3253731343283582,0.08507462686567165,3.0223880597014925,0.04328358208955224,0.7266666666666667,0.08955223880597014,6.75,,,,,20
apdrone_rate_log_scenario_axis_summary,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,,,Scenario summaries combine sampled percentiles across source files. all_archives_excluding_selected avoids double-counting the selected_flight/open_field duplicate.,,,,,pitch,,,,,,,,,,,,,,,,,,,,,all_logs_including_selected,,,,4554.813628000001,8855184,442748,1944.1372849075876,4.781476138722809,1.0,22.0,53.0,137.0,413.0,5.316048881649438,2.0,23.0,57.0,151.0,2036.0,0.0791044776119403,0.6164179104477612,0.08507462686567165,3.038805970149254,0.11,1.3766666666666667,0.11666666666666667,6.786666666666667,,,,,21
apdrone_rate_log_scenario_axis_summary,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,,,Scenario summaries combine sampled percentiles across source files. all_archives_excluding_selected avoids double-counting the selected_flight/open_field duplicate.,,,,,roll,,,,,,,,,,,,,,,,,,,,,all_logs_including_selected,,,,4554.813628000001,8855184,442748,1944.1372849075876,4.22592449801156,1.0,20.0,50.0,104.0,367.0,4.864603829801843,2.0,22.0,53.0,114.0,1572.0,0.07462686567164178,0.5477611940298508,0.0791044776119403,2.346268656716418,0.08666666666666667,1.2233333333333334,0.09333333333333334,5.24,,,,,21
apdrone_rate_log_scenario_axis_summary,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,,,Scenario summaries combine sampled percentiles across source files. all_archives_excluding_selected avoids double-counting the selected_flight/open_field duplicate.,,,,,yaw,,,,,,,,,,,,,,,,,,,,,all_logs_including_selected,,,,4554.813628000001,8855184,442748,1944.1372849075876,1.1328718861177813,0.0,0.0,32.0,164.0,218.0,3.274067597014359,1.0,12.0,62.0,177.0,2025.0,0.04776119402985075,0.3253731343283582,0.09253731343283582,3.0223880597014925,0.05598855721388668,0.7266666666666667,0.1,6.75,,,,,21
apdrone_rate_log_scenario_axis_summary,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,,,Scenario summaries combine sampled percentiles across source files. all_archives_excluding_selected avoids double-counting the selected_flight/open_field duplicate.,,,,,pitch,,,,,,,,,,,,,,,,,,,,,battery_max_power,,,,1029.31133,1031180,51556,1001.8144850304913,1.523698093446343,1.0,4.0,6.0,9.0,14.0,1.1099778894082508,1.0,3.0,4.0,6.0,14.0,0.008955223880597015,0.020895522388059702,0.005970149253731343,0.020895522388059702,0.008955223880597015,0.020895522388059702,0.005970149253731343,0.020895522388059702,,,,,5
apdrone_rate_log_scenario_axis_summary,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,,,Scenario summaries combine sampled percentiles across source files. all_archives_excluding_selected avoids double-counting the selected_flight/open_field duplicate.,,,,,roll,,,,,,,,,,,,,,,,,,,,,battery_max_power,,,,1029.31133,1031180,51556,1001.8144850304913,1.759740297523226,1.0,5.0,6.0,8.0,13.0,1.2855505343393006,1.0,3.0,5.0,7.0,17.0,0.008955223880597015,0.019402985074626865,0.007462686567164179,0.025373134328358207,0.008955223880597015,0.019402985074626865,0.00746268656716418,0.025373134328358207,,,,,5
apdrone_rate_log_scenario_axis_summary,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,,,Scenario summaries combine sampled percentiles across source files. all_archives_excluding_selected avoids double-counting the selected_flight/open_field duplicate.,,,,,yaw,,,,,,,,,,,,,,,,,,,,,battery_max_power,,,,1029.31133,1031180,51556,1001.8144850304913,0.48837060455012704,0.0,0.0,11.0,86.0,139.0,12.909784906611844,4.0,59.0,122.0,283.0,420.0,0.016417910447761194,0.20746268656716418,0.18208955223880596,0.6268656716417911,0.016417910447761194,0.20746268656716418,0.18208955223880596,0.6268656716417911,,,,,5
apdrone_rate_log_scenario_axis_summary,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,,,Scenario summaries combine sampled percentiles across source files. all_archives_excluding_selected avoids double-counting the selected_flight/open_field duplicate.,,,,,pitch,,,,,,,,,,,,,,,,,,,,,battery_normal_power,,,,2555.271288,5119967,255996,2003.6878369996384,3.1181865039364514,1.0,15.0,35.0,74.0,125.0,3.7220693023998006,1.0,16.0,38.0,78.0,138.0,0.05223880597014925,0.1865671641791045,0.056716417910447764,0.20597014925373133,0.05223880597014925,0.1865671641791045,0.056716417910447764,0.20597014925373133,,,,,5
apdrone_rate_log_scenario_axis_summary,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,,,Scenario summaries combine sampled percentiles across source files. all_archives_excluding_selected avoids double-counting the selected_flight/open_field duplicate.,,,,,roll,,,,,,,,,,,,,,,,,,,,,battery_normal_power,,,,2555.271288,5119967,255996,2003.6878369996384,2.925221978969786,1.0,14.0,35.0,73.0,139.0,3.600395471298936,1.0,16.0,38.0,77.0,142.0,0.05223880597014925,0.20746268656716418,0.056716417910447764,0.21194029850746268,0.05223880597014925,0.20746268656716418,0.056716417910447764,0.21194029850746268,,,,,5
apdrone_rate_log_scenario_axis_summary,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,,,Scenario summaries combine sampled percentiles across source files. all_archives_excluding_selected avoids double-counting the selected_flight/open_field duplicate.,,,,,yaw,,,,,,,,,,,,,,,,,,,,,battery_normal_power,,,,2555.271288,5119967,255996,2003.6878369996384,0.14878572459549055,0.0,0.0,6.0,21.0,45.0,0.5989601104850871,0.0,1.0,6.0,22.0,49.0,0.008955223880597015,0.06716417910447761,0.008955223880597015,0.07313432835820896,0.008955223880597015,0.06716417910447761,0.008955223880597015,0.07313432835820896,,,,,5
apdrone_rate_log_scenario_axis_summary,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,,,Scenario summaries combine sampled percentiles across source files. all_archives_excluding_selected avoids double-counting the selected_flight/open_field duplicate.,,,,,pitch,,,,,,,,,,,,,,,,,,,,,open_field,,,,163.328025,327240,16359,2003.5691976315761,18.41733284439555,7.0,77.0,171.0,332.2099999999991,413.0,19.302878621195454,4.0,79.0,192.42000000000007,1034.975999999995,2036.0,0.25522388059701495,0.6164179104477612,0.2871940298507464,3.038805970149254,0.57,1.3766666666666667,0.6414000000000002,6.786666666666667,,,,,5
apdrone_rate_log_scenario_axis_summary,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,,,Scenario summaries combine sampled percentiles across source files. all_archives_excluding_selected avoids double-counting the selected_flight/open_field duplicate.,,,,,roll,,,,,,,,,,,,,,,,,,,,,open_field,,,,163.328025,327240,16359,2003.5691976315761,11.227863341889744,5.0,45.0,108.0,261.28399999999965,367.0,12.64695941816404,4.0,48.0,117.42000000000007,1098.1979999999967,1572.0,0.16119402985074627,0.5477611940298508,0.1752537313432837,2.346268656716418,0.36,1.2233333333333334,0.3914000000000002,5.24,,,,,5
apdrone_rate_log_scenario_axis_summary,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,,,Scenario summaries combine sampled percentiles across source files. all_archives_excluding_selected avoids double-counting the selected_flight/open_field duplicate.,,,,,yaw,,,,,,,,,,,,,,,,,,,,,open_field,,,,163.328025,327240,16359,2003.5691976315761,6.028116978364503,0.0,31.0,165.0,216.28399999999965,218.0,11.273135924703581,1.0,37.0,175.0,1897.2719999999972,2025.0,0.2462686567164179,0.3253731343283582,0.26119402985074625,3.0223880597014925,0.55,0.7266666666666667,0.5833333333333334,6.75,,,,,5
apdrone_rate_log_scenario_axis_summary,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,,,Scenario summaries combine sampled percentiles across source files. all_archives_excluding_selected avoids double-counting the selected_flight/open_field duplicate.,,,,,pitch,,,,,,,,,,,,,,,,,,,,,selected_flight,,,,83.31865599999998,166936,8346,2003.57288528514,18.089723007619686,9.0,77.0,146.54999999999927,262.65500000000065,297.0,17.649548329898884,5.0,79.75,155.0,273.93000000000393,403.0,0.21873134328358101,0.44328358208955226,0.23134328358208955,0.6014925373134329,0.4884999999999976,0.99,0.5166666666666667,1.3433333333333333,,,,,1
apdrone_rate_log_scenario_axis_summary,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,,,Scenario summaries combine sampled percentiles across source files. all_archives_excluding_selected avoids double-counting the selected_flight/open_field duplicate.,,,,,roll,,,,,,,,,,,,,,,,,,,,,selected_flight,,,,83.31865599999998,166936,8346,2003.57288528514,11.780688407533425,6.0,50.0,100.0,205.44500000001244,260.0,11.75584056165237,4.0,54.0,106.54999999999927,234.7900000000118,541.0,0.14925373134328357,0.3880597014925373,0.15902985074626758,0.8074626865671641,0.3333333333333333,0.8666666666666667,0.35516666666666424,1.8033333333333332,,,,,1
apdrone_rate_log_scenario_axis_summary,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,,,Scenario summaries combine sampled percentiles across source files. all_archives_excluding_selected avoids double-counting the selected_flight/open_field duplicate.,,,,,yaw,,,,,,,,,,,,,,,,,,,,,selected_flight,,,,83.31865599999998,166936,8346,2003.57288528514,11.374802319451765,0.0,90.0,192.54999999999927,218.0,218.0,12.69088153543873,1.0,92.0,196.0,220.0,227.0,0.28738805970149145,0.3253731343283582,0.29253731343283584,0.33880597014925373,0.6418333333333309,0.7266666666666667,0.6533333333333333,0.7566666666666667,,,,,1
apdrone_rate_log_scenario_axis_summary,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,,,Scenario summaries combine sampled percentiles across source files. all_archives_excluding_selected avoids double-counting the selected_flight/open_field duplicate.,,,,,pitch,,,,,,,,,,,,,,,,,,,,,urban_environment,,,,723.5843289999999,2209861,110491,3054.0462409599813,7.130728131769374,2.0,30.0,57.0,121.0,193.0,7.9688781330590475,3.0,32.0,64.0,149.0,940.0,0.08507462686567165,0.2880597014925373,0.0955223880597015,1.4029850746268657,0.08507462686567165,0.2880597014925373,0.09552238805970151,1.4029850746268657,,,,,5
apdrone_rate_log_scenario_axis_summary,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,,,Scenario summaries combine sampled percentiles across source files. all_archives_excluding_selected avoids double-counting the selected_flight/open_field duplicate.,,,,,roll,,,,,,,,,,,,,,,,,,,,,urban_environment,,,,723.5843289999999,2209861,110491,3054.0462409599813,6.782717555538561,2.0,32.0,63.0,107.0,181.0,7.790697242948765,3.0,35.0,68.0,129.0,712.0,0.09402985074626866,0.2701492537313433,0.10149253731343283,1.0626865671641792,0.09402985074626866,0.2701492537313433,0.10149253731343283,1.0626865671641792,,,,,5
apdrone_rate_log_scenario_axis_summary,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,,,Scenario summaries combine sampled percentiles across source files. all_archives_excluding_selected avoids double-counting the selected_flight/open_field duplicate.,,,,,yaw,,,,,,,,,,,,,,,,,,,,,urban_environment,,,,723.5843289999999,2209861,110491,3054.0462409599813,2.2150298140923796,0.0,13.0,51.0,163.0,170.0,3.0797941589991407,1.0,15.0,55.0,158.50999999999476,183.0,0.07611940298507462,0.2537313432835821,0.08208955223880597,0.27313432835820894,0.07611940298507464,0.2537313432835821,0.08208955223880597,0.27313432835820894,,,,,5
