name,source,field_family,time_s,loop_iteration,raw_0,mechanical_rpm_0,raw_1,mechanical_rpm_1,raw_2,mechanical_rpm_2,raw_3,mechanical_rpm_3,motor_command_0,motor_command_1,motor_command_2,motor_command_3
PR12562 telemetry debug 011,https://github.com/betaflight/betaflight/files/11116146/blackbox_rpm_new_format_011_almost_stalled_rpm_telemetry_debug.zip,eInterval,6.050395,19230,526.0,19011.406844106463,1132.0,8833.922261484098,820.0,12195.121951219513,642.0,15576.32398753894,906,578,579,693
PR12562 telemetry debug 011,https://github.com/betaflight/betaflight/files/11116146/blackbox_rpm_new_format_011_almost_stalled_rpm_telemetry_debug.zip,eInterval,6.10032,19388,445.0,22471.91011235955,682.0,14662.756598240469,666.0,15015.015015015015,554.0,18050.54151624549,937,632,682,749
PR12562 telemetry debug 011,https://github.com/betaflight/betaflight/files/11116146/blackbox_rpm_new_format_011_almost_stalled_rpm_telemetry_debug.zip,eInterval,6.150242,19546,445.0,22471.91011235955,594.0,16835.016835016835,564.0,17730.49645390071,508.0,19685.03937007874,834,721,646,794
PR12562 telemetry debug 011,https://github.com/betaflight/betaflight/files/11116146/blackbox_rpm_new_format_011_almost_stalled_rpm_telemetry_debug.zip,eInterval,6.200167,19704,496.0,20161.290322580644,538.0,18587.36059479554,546.0,18315.018315018315,490.0,20408.163265306124,809,699,698,742
PR12562 telemetry debug 011,https://github.com/betaflight/betaflight/files/11116146/blackbox_rpm_new_format_011_almost_stalled_rpm_telemetry_debug.zip,eInterval,6.25009,19862,512.0,19531.25,544.0,18382.352941176472,540.0,18518.51851851852,518.0,19305.019305019305,716,712,681,716
PR12562 telemetry debug 011,https://github.com/betaflight/betaflight/files/11116146/blackbox_rpm_new_format_011_almost_stalled_rpm_telemetry_debug.zip,eInterval,6.300016,20020,536.0,18656.716417910447,532.0,18796.992481203008,530.0,18867.924528301886,554.0,18050.54151624549,629,724,678,750
PR12562 telemetry debug 011,https://github.com/betaflight/betaflight/files/11116146/blackbox_rpm_new_format_011_almost_stalled_rpm_telemetry_debug.zip,eInterval,6.350571,20180,550.0,18181.81818181818,556.0,17985.61151079137,524.0,19083.969465648854,564.0,17730.49645390071,643,681,652,697
PR12562 telemetry debug 011,https://github.com/betaflight/betaflight/files/11116146/blackbox_rpm_new_format_011_almost_stalled_rpm_telemetry_debug.zip,eInterval,6.400493,20338,546.0,18315.018315018315,562.0,17793.59430604982,564.0,17730.49645390071,616.0,16233.766233766233,2047,1253,1140,48
PR12562 telemetry debug 011,https://github.com/betaflight/betaflight/files/11116146/blackbox_rpm_new_format_011_almost_stalled_rpm_telemetry_debug.zip,eInterval,6.450419,20496,564.0,17730.49645390071,511.0,19569.471624266145,538.0,18587.36059479554,494.0,20242.914979757086,558,355,761,683
PR12562 telemetry debug 011,https://github.com/betaflight/betaflight/files/11116146/blackbox_rpm_new_format_011_almost_stalled_rpm_telemetry_debug.zip,eInterval,6.50034,20654,570.0,17543.859649122805,570.0,17543.859649122805,578.0,17301.038062283737,588.0,17006.802721088436,613,688,623,711
PR12562 telemetry debug 011,https://github.com/betaflight/betaflight/files/11116146/blackbox_rpm_new_format_011_almost_stalled_rpm_telemetry_debug.zip,eInterval,6.550265,20812,554.0,18050.54151624549,536.0,18656.716417910447,538.0,18587.36059479554,544.0,18382.352941176472,711,721,785,775
PR12562 telemetry debug 011,https://github.com/betaflight/betaflight/files/11116146/blackbox_rpm_new_format_011_almost_stalled_rpm_telemetry_debug.zip,eInterval,6.600186,20970,487.0,20533.88090349076,490.0,20408.163265306124,469.0,21321.961620469083,493.0,20283.97565922921,1154,1011,348,473
PR12562 telemetry debug 011,https://github.com/betaflight/betaflight/files/11116146/blackbox_rpm_new_format_011_almost_stalled_rpm_telemetry_debug.zip,eInterval,6.650112,21128,491.0,20366.598778004074,516.0,19379.84496124031,496.0,20161.290322580644,470.0,21276.59574468085,802,713,793,824
PR12562 telemetry debug 011,https://github.com/betaflight/betaflight/files/11116146/blackbox_rpm_new_format_011_almost_stalled_rpm_telemetry_debug.zip,eInterval,6.700033,21286,488.0,20491.803278688523,506.0,19762.845849802372,508.0,19685.03937007874,461.0,21691.973969631235,807,778,785,909
PR12562 telemetry debug 011,https://github.com/betaflight/betaflight/files/11116146/blackbox_rpm_new_format_011_almost_stalled_rpm_telemetry_debug.zip,eInterval,6.750588,21446,452.0,22123.893805309734,497.0,20120.72434607646,485.0,20618.556701030928,431.0,23201.85614849188,946,866,834,1013
PR12562 telemetry debug 011,https://github.com/betaflight/betaflight/files/11116146/blackbox_rpm_new_format_011_almost_stalled_rpm_telemetry_debug.zip,eInterval,6.800513,21604,415.0,24096.385542168675,460.0,21739.130434782608,428.0,23364.48598130841,386.0,25906.73575129534,1064,959,983,1185
PR12562 telemetry debug 011,https://github.com/betaflight/betaflight/files/11116146/blackbox_rpm_new_format_011_almost_stalled_rpm_telemetry_debug.zip,eInterval,6.850434,21762,377.0,26525.19893899204,419.0,23866.34844868735,394.0,25380.710659898476,368.0,27173.91304347826,1241,1166,1007,1234
PR12562 telemetry debug 011,https://github.com/betaflight/betaflight/files/11116146/blackbox_rpm_new_format_011_almost_stalled_rpm_telemetry_debug.zip,eInterval,6.900359,21920,342.0,29239.766081871345,377.0,26525.19893899204,378.0,26455.026455026455,344.0,29069.767441860466,1285,1179,1160,1368
PR12562 telemetry debug 011,https://github.com/betaflight/betaflight/files/11116146/blackbox_rpm_new_format_011_almost_stalled_rpm_telemetry_debug.zip,eInterval,6.95028,22078,333.0,30030.03003003003,368.0,27173.91304347826,356.0,28089.887640449437,330.0,30303.030303030304,1316,1214,1197,1332
PR12562 telemetry debug 011,https://github.com/betaflight/betaflight/files/11116146/blackbox_rpm_new_format_011_almost_stalled_rpm_telemetry_debug.zip,eInterval,7.000203,22236,332.0,30120.481927710844,354.0,28248.58757062147,351.0,28490.02849002849,342.0,29239.766081871345,1295,1206,1247,1277
PR12562 telemetry debug 011,https://github.com/betaflight/betaflight/files/11116146/blackbox_rpm_new_format_011_almost_stalled_rpm_telemetry_debug.zip,eInterval,7.050126,22394,344.0,29069.767441860466,353.0,28328.611898016996,342.0,29239.766081871345,342.0,29239.766081871345,1247,1248,1228,1305
PR12562 telemetry debug 011,https://github.com/betaflight/betaflight/files/11116146/blackbox_rpm_new_format_011_almost_stalled_rpm_telemetry_debug.zip,eInterval,7.100049,22552,342.0,29239.766081871345,344.0,29069.767441860466,344.0,29069.767441860466,344.0,29069.767441860466,1202,1189,1261,1307
PR12562 telemetry debug 011,https://github.com/betaflight/betaflight/files/11116146/blackbox_rpm_new_format_011_almost_stalled_rpm_telemetry_debug.zip,eInterval,7.150605,22712,342.0,29239.766081871345,353.0,28328.611898016996,345.0,28985.507246376812,356.0,28089.887640449437,1201,1193,1160,1214
PR12562 telemetry debug 011,https://github.com/betaflight/betaflight/files/11116146/blackbox_rpm_new_format_011_almost_stalled_rpm_telemetry_debug.zip,eInterval,7.200526,22870,356.0,28089.887640449437,368.0,27173.91304347826,360.0,27777.777777777777,366.0,27322.4043715847,1124,1092,1081,1127
PR12562 telemetry debug 011,https://github.com/betaflight/betaflight/files/11116146/blackbox_rpm_new_format_011_almost_stalled_rpm_telemetry_debug.zip,eInterval,7.250451,23028,376.0,26595.744680851065,382.0,26178.01047120419,378.0,26455.026455026455,389.0,25706.94087403599,990,1006,978,1054
PR12562 telemetry debug 011,https://github.com/betaflight/betaflight/files/11116146/blackbox_rpm_new_format_011_almost_stalled_rpm_telemetry_debug.zip,eInterval,7.300371,23186,413.0,24213.075060532687,431.0,23201.85614849188,421.0,23752.969121140144,425.0,23529.41176470588,804,796,814,868
PR12562 telemetry debug 011,https://github.com/betaflight/betaflight/files/11116146/blackbox_rpm_new_format_011_almost_stalled_rpm_telemetry_debug.zip,eInterval,7.350295,23344,496.0,20161.290322580644,512.0,19531.25,508.0,19685.03937007874,503.0,19880.715705765408,620,574,602,606
PR12562 telemetry debug 011,https://github.com/betaflight/betaflight/files/11116146/blackbox_rpm_new_format_011_almost_stalled_rpm_telemetry_debug.zip,eInterval,7.400221,23502,612.0,16339.869281045752,642.0,15576.32398753894,624.0,16025.641025641025,624.0,16025.641025641025,488,470,488,525
PR12562 telemetry debug 011,https://github.com/betaflight/betaflight/files/11116146/blackbox_rpm_new_format_011_almost_stalled_rpm_telemetry_debug.zip,eInterval,7.45014,23660,708.0,14124.293785310734,740.0,13513.513513513513,714.0,14005.602240896358,712.0,14044.943820224718,482,467,470,507
PR12562 telemetry debug 011,https://github.com/betaflight/betaflight/files/11116146/blackbox_rpm_new_format_011_almost_stalled_rpm_telemetry_debug.zip,eInterval,7.500061,23818,728.0,13736.263736263736,750.0,13333.333333333334,738.0,13550.135501355013,734.0,13623.978201634878,508,484,490,511
PR12562 telemetry debug 011,https://github.com/betaflight/betaflight/files/11116146/blackbox_rpm_new_format_011_almost_stalled_rpm_telemetry_debug.zip,eInterval,7.550615,23978,714.0,14005.602240896358,746.0,13404.825737265415,714.0,14005.602240896358,732.0,13661.20218579235,523,507,521,543
PR12562 telemetry debug 011,https://github.com/betaflight/betaflight/files/11116146/blackbox_rpm_new_format_011_almost_stalled_rpm_telemetry_debug.zip,eInterval,7.600539,24136,648.0,15432.098765432098,670.0,14925.373134328358,642.0,15576.32398753894,654.0,15290.51987767584,676,656,668,688
PR12562 telemetry debug 011,https://github.com/betaflight/betaflight/files/11116146/blackbox_rpm_new_format_011_almost_stalled_rpm_telemetry_debug.zip,eInterval,7.65046,24294,560.0,17857.14285714286,566.0,17667.844522968197,546.0,18315.018315018315,566.0,17667.844522968197,731,716,718,745
PR12562 telemetry debug 011,https://github.com/betaflight/betaflight/files/11116146/blackbox_rpm_new_format_011_almost_stalled_rpm_telemetry_debug.zip,eInterval,7.700384,24452,532.0,18796.992481203008,544.0,18382.352941176472,544.0,18382.352941176472,540.0,18518.51851851852,711,695,698,724
PR12562 telemetry debug 011,https://github.com/betaflight/betaflight/files/11116146/blackbox_rpm_new_format_011_almost_stalled_rpm_telemetry_debug.zip,eInterval,7.750305,24610,538.0,18587.36059479554,550.0,18181.81818181818,544.0,18382.352941176472,552.0,18115.942028985508,669,642,675,712
PR12562 telemetry debug 011,https://github.com/betaflight/betaflight/files/11116146/blackbox_rpm_new_format_011_almost_stalled_rpm_telemetry_debug.zip,eInterval,7.800229,24768,552.0,18115.942028985508,570.0,17543.859649122805,560.0,17857.14285714286,558.0,17921.14695340502,658,653,604,669
PR12562 telemetry debug 011,https://github.com/betaflight/betaflight/files/11116146/blackbox_rpm_new_format_011_almost_stalled_rpm_telemetry_debug.zip,eInterval,7.85015,24926,574.0,17421.602787456446,584.0,17123.287671232876,594.0,16835.016835016835,586.0,17064.846416382254,633,605,586,618
PR12562 telemetry debug 011,https://github.com/betaflight/betaflight/files/11116146/blackbox_rpm_new_format_011_almost_stalled_rpm_telemetry_debug.zip,eInterval,7.900073,25084,594.0,16835.016835016835,616.0,16233.766233766233,608.0,16447.36842105263,600.0,16666.666666666668,622,605,567,602
PR12562 telemetry debug 011,https://github.com/betaflight/betaflight/files/11116146/blackbox_rpm_new_format_011_almost_stalled_rpm_telemetry_debug.zip,eInterval,7.950629,25244,614.0,16286.644951140066,610.0,16393.44262295082,618.0,16181.229773462783,612.0,16339.869281045752,600,588,595,606
PR12562 telemetry debug 011,https://github.com/betaflight/betaflight/files/11116146/blackbox_rpm_new_format_011_almost_stalled_rpm_telemetry_debug.zip,eInterval,8.000549,25402,630.0,15873.015873015873,618.0,16181.229773462783,612.0,16339.869281045752,624.0,16025.641025641025,556,609,609,627
PR12562 telemetry debug 011,https://github.com/betaflight/betaflight/files/11116146/blackbox_rpm_new_format_011_almost_stalled_rpm_telemetry_debug.zip,eInterval,8.050473,25560,618.0,16181.229773462783,628.0,15923.566878980891,594.0,16835.016835016835,644.0,15527.950310559007,621,594,566,611
PR12562 telemetry debug 011,https://github.com/betaflight/betaflight/files/11116146/blackbox_rpm_new_format_011_almost_stalled_rpm_telemetry_debug.zip,eInterval,8.100394,25718,616.0,16233.766233766233,608.0,16447.36842105263,622.0,16077.170418006432,632.0,15822.784810126583,581,582,610,600
PR12562 telemetry debug 011,https://github.com/betaflight/betaflight/files/11116146/blackbox_rpm_new_format_011_almost_stalled_rpm_telemetry_debug.zip,eInterval,8.150318,25876,644.0,15527.950310559007,592.0,16891.891891891893,614.0,16286.644951140066,676.0,14792.899408284024,562,657,616,544
PR12562 telemetry debug 011,https://github.com/betaflight/betaflight/files/11116146/blackbox_rpm_new_format_011_almost_stalled_rpm_telemetry_debug.zip,eInterval,8.200237,26034,1072.0,9328.358208955224,550.0,18181.81818181818,536.0,18656.716417910447,312.0,32051.28205128205,48,872,872,2047
PR12562 rpm filter debug 013,https://github.com/betaflight/betaflight/files/11116149/blackbox_rpm_new_format_013_rpm_filter_debug.zip,eInterval,0.0,0,65535.0,nan,48896.0,204.51570680628274,48896.0,204.51570680628274,48896.0,204.51570680628274,249,148,255,161
PR12562 rpm filter debug 013,https://github.com/betaflight/betaflight/files/11116149/blackbox_rpm_new_format_013_rpm_filter_debug.zip,eInterval,0.050528,162,32192.0,310.6361829025845,48896.0,204.51570680628274,7024.0,1423.6902050113895,48896.0,204.51570680628274,234,153,245,148
PR12562 rpm filter debug 013,https://github.com/betaflight/betaflight/files/11116149/blackbox_rpm_new_format_013_rpm_filter_debug.zip,eInterval,0.100427,322,5760.0,1736.111111111111,48896.0,204.51570680628274,2272.0,4401.408450704225,48896.0,204.51570680628274,290,148,348,209
PR12562 rpm filter debug 013,https://github.com/betaflight/betaflight/files/11116149/blackbox_rpm_new_format_013_rpm_filter_debug.zip,eInterval,0.150308,482,2280.0,4385.964912280701,48896.0,204.51570680628274,1672.0,5980.861244019139,48896.0,204.51570680628274,242,148,263,189
PR12562 rpm filter debug 013,https://github.com/betaflight/betaflight/files/11116149/blackbox_rpm_new_format_013_rpm_filter_debug.zip,eInterval,0.2002,642,1856.0,5387.931034482759,48896.0,204.51570680628274,1596.0,6265.664160401003,48896.0,204.51570680628274,229,148,240,170
PR12562 rpm filter debug 013,https://github.com/betaflight/betaflight/files/11116149/blackbox_rpm_new_format_013_rpm_filter_debug.zip,eInterval,0.250066,802,1764.0,5668.934240362812,48896.0,204.51570680628274,1624.0,6157.635467980295,48896.0,204.51570680628274,249,148,257,176
PR12562 rpm filter debug 013,https://github.com/betaflight/betaflight/files/11116149/blackbox_rpm_new_format_013_rpm_filter_debug.zip,eInterval,0.300589,964,1736.0,5760.3686635944705,48896.0,204.51570680628274,1632.0,6127.450980392156,48896.0,204.51570680628274,246,148,245,162
PR12562 rpm filter debug 013,https://github.com/betaflight/betaflight/files/11116149/blackbox_rpm_new_format_013_rpm_filter_debug.zip,eInterval,0.350475,1124,1700.0,5882.35294117647,48896.0,204.51570680628274,1592.0,6281.407035175879,46720.0,214.04109589041096,221,148,217,151
PR12562 rpm filter debug 013,https://github.com/betaflight/betaflight/files/11116149/blackbox_rpm_new_format_013_rpm_filter_debug.zip,eInterval,0.400375,1284,1692.0,5910.16548463357,47744.0,209.4504021447721,1616.0,6188.118811881188,46720.0,214.04109589041096,210,148,225,158
PR12562 rpm filter debug 013,https://github.com/betaflight/betaflight/files/11116149/blackbox_rpm_new_format_013_rpm_filter_debug.zip,eInterval,0.450262,1444,1688.0,5924.1706161137445,47744.0,209.4504021447721,1600.0,6250.0,47744.0,209.4504021447721,231,148,215,148
PR12562 rpm filter debug 013,https://github.com/betaflight/betaflight/files/11116149/blackbox_rpm_new_format_013_rpm_filter_debug.zip,eInterval,0.500155,1604,1688.0,5924.1706161137445,47744.0,209.4504021447721,1580.0,6329.113924050633,47744.0,209.4504021447721,246,148,245,162
PR12562 rpm filter debug 013,https://github.com/betaflight/betaflight/files/11116149/blackbox_rpm_new_format_013_rpm_filter_debug.zip,eInterval,0.550023,1764,1672.0,5980.861244019139,48896.0,204.51570680628274,1612.0,6203.47394540943,48896.0,204.51570680628274,231,148,252,164
PR12562 rpm filter debug 013,https://github.com/betaflight/betaflight/files/11116149/blackbox_rpm_new_format_013_rpm_filter_debug.zip,eInterval,0.600546,1926,1688.0,5924.1706161137445,48896.0,204.51570680628274,1596.0,6265.664160401003,48896.0,204.51570680628274,225,148,257,169
PR12562 rpm filter debug 013,https://github.com/betaflight/betaflight/files/11116149/blackbox_rpm_new_format_013_rpm_filter_debug.zip,eInterval,0.650434,2086,1680.0,5952.380952380952,47616.0,210.01344086021504,1588.0,6297.229219143577,48896.0,204.51570680628274,221,148,228,172
PR12562 rpm filter debug 013,https://github.com/betaflight/betaflight/files/11116149/blackbox_rpm_new_format_013_rpm_filter_debug.zip,eInterval,0.700334,2246,1692.0,5910.16548463357,47616.0,210.01344086021504,1588.0,6297.229219143577,48896.0,204.51570680628274,264,158,235,148
PR12562 rpm filter debug 013,https://github.com/betaflight/betaflight/files/11116149/blackbox_rpm_new_format_013_rpm_filter_debug.zip,eInterval,0.750221,2406,1692.0,5910.16548463357,47616.0,210.01344086021504,1592.0,6281.407035175879,48896.0,204.51570680628274,225,148,246,165
PR12562 rpm filter debug 013,https://github.com/betaflight/betaflight/files/11116149/blackbox_rpm_new_format_013_rpm_filter_debug.zip,eInterval,0.800113,2566,1664.0,6009.615384615385,47744.0,209.4504021447721,1572.0,6361.323155216285,48896.0,204.51570680628274,255,151,252,148
PR12562 rpm filter debug 013,https://github.com/betaflight/betaflight/files/11116149/blackbox_rpm_new_format_013_rpm_filter_debug.zip,eInterval,0.850033,2726,1636.0,6112.469437652811,48896.0,204.51570680628274,1552.0,6443.298969072165,47360.0,211.14864864864865,227,148,240,171
PR12562 rpm filter debug 013,https://github.com/betaflight/betaflight/files/11116149/blackbox_rpm_new_format_013_rpm_filter_debug.zip,eInterval,0.900561,2888,1652.0,6053.268765133172,48896.0,204.51570680628274,1540.0,6493.506493506494,47360.0,211.14864864864865,224,148,239,169
PR12562 rpm filter debug 013,https://github.com/betaflight/betaflight/files/11116149/blackbox_rpm_new_format_013_rpm_filter_debug.zip,eInterval,0.950441,3048,1640.0,6097.5609756097565,47744.0,209.4504021447721,1552.0,6443.298969072165,47360.0,211.14864864864865,236,148,262,175
PR12562 rpm filter debug 013,https://github.com/betaflight/betaflight/files/11116149/blackbox_rpm_new_format_013_rpm_filter_debug.zip,eInterval,1.000339,3208,1640.0,6097.5609756097565,47744.0,209.4504021447721,1556.0,6426.735218508998,47360.0,211.14864864864865,237,148,243,152
PR12562 rpm filter debug 013,https://github.com/betaflight/betaflight/files/11116149/blackbox_rpm_new_format_013_rpm_filter_debug.zip,eInterval,1.050234,3368,1632.0,6127.450980392156,47744.0,209.4504021447721,1532.0,6527.415143603133,48896.0,204.51570680628274,230,148,241,163
PR12562 rpm filter debug 013,https://github.com/betaflight/betaflight/files/11116149/blackbox_rpm_new_format_013_rpm_filter_debug.zip,eInterval,1.10012,3528,1640.0,6097.5609756097565,46080.0,217.01388888888889,1552.0,6443.298969072165,40448.0,247.23101265822785,265,148,275,189
PR12562 rpm filter debug 013,https://github.com/betaflight/betaflight/files/11116149/blackbox_rpm_new_format_013_rpm_filter_debug.zip,eInterval,1.150612,3690,1648.0,6067.961165048544,48896.0,204.51570680628274,1544.0,6476.683937823835,39296.0,254.47882736156353,218,148,233,150
PR12562 rpm filter debug 013,https://github.com/betaflight/betaflight/files/11116149/blackbox_rpm_new_format_013_rpm_filter_debug.zip,eInterval,1.200512,3850,1628.0,6142.506142506142,48896.0,204.51570680628274,1544.0,6476.683937823835,48896.0,204.51570680628274,259,148,286,198
PR12562 rpm filter debug 013,https://github.com/betaflight/betaflight/files/11116149/blackbox_rpm_new_format_013_rpm_filter_debug.zip,eInterval,1.250398,4010,1632.0,6127.450980392156,48896.0,204.51570680628274,1524.0,6561.679790026246,25600.0,390.625,261,168,252,148
PR12562 rpm filter debug 013,https://github.com/betaflight/betaflight/files/11116149/blackbox_rpm_new_format_013_rpm_filter_debug.zip,eInterval,1.300298,4170,1596.0,6265.664160401003,48896.0,204.51570680628274,1500.0,6666.666666666667,22528.0,443.89204545454544,226,148,225,154
PR12562 rpm filter debug 013,https://github.com/betaflight/betaflight/files/11116149/blackbox_rpm_new_format_013_rpm_filter_debug.zip,eInterval,1.350184,4330,1608.0,6218.905472636816,43520.0,229.77941176470588,1520.0,6578.9473684210525,12736.0,785.1758793969849,235,148,253,162
PR12562 rpm filter debug 013,https://github.com/betaflight/betaflight/files/11116149/blackbox_rpm_new_format_013_rpm_filter_debug.zip,eInterval,1.400077,4490,1616.0,6188.118811881188,41856.0,238.914373088685,1528.0,6544.502617801048,5200.0,1923.076923076923,229,148,233,148
PR12562 rpm filter debug 013,https://github.com/betaflight/betaflight/files/11116149/blackbox_rpm_new_format_013_rpm_filter_debug.zip,eInterval,1.450568,4652,1644.0,6082.725060827251,41856.0,238.914373088685,1536.0,6510.416666666667,3504.0,2853.8812785388127,228,148,266,177
PR12562 rpm filter debug 013,https://github.com/betaflight/betaflight/files/11116149/blackbox_rpm_new_format_013_rpm_filter_debug.zip,eInterval,1.500465,4812,1656.0,6038.647342995169,42752.0,233.90718562874252,1556.0,6426.735218508998,3240.0,3086.41975308642,253,148,270,181
PR12562 rpm filter debug 013,https://github.com/betaflight/betaflight/files/11116149/blackbox_rpm_new_format_013_rpm_filter_debug.zip,eInterval,1.550353,4972,1632.0,6127.450980392156,39296.0,254.47882736156353,1540.0,6493.506493506494,3072.0,3255.2083333333335,237,157,223,148
PR12562 rpm filter debug 013,https://github.com/betaflight/betaflight/files/11116149/blackbox_rpm_new_format_013_rpm_filter_debug.zip,eInterval,1.600251,5132,1644.0,6082.725060827251,39168.0,255.31045751633988,1552.0,6443.298969072165,3064.0,3263.7075718015667,228,148,262,181
PR12562 rpm filter debug 013,https://github.com/betaflight/betaflight/files/11116149/blackbox_rpm_new_format_013_rpm_filter_debug.zip,eInterval,1.650139,5292,1648.0,6067.961165048544,40064.0,249.60063897763578,1552.0,6443.298969072165,3048.0,3280.839895013123,232,148,243,174
PR12562 rpm filter debug 013,https://github.com/betaflight/betaflight/files/11116149/blackbox_rpm_new_format_013_rpm_filter_debug.zip,eInterval,1.700032,5452,1640.0,6097.5609756097565,36864.0,271.2673611111111,1548.0,6459.948320413437,3056.0,3272.251308900524,232,148,254,172
PR12562 rpm filter debug 013,https://github.com/betaflight/betaflight/files/11116149/blackbox_rpm_new_format_013_rpm_filter_debug.zip,eInterval,1.750577,5614,1648.0,6067.961165048544,35968.0,278.02491103202846,1556.0,6426.735218508998,3064.0,3263.7075718015667,235,148,246,165
PR12562 rpm filter debug 013,https://github.com/betaflight/betaflight/files/11116149/blackbox_rpm_new_format_013_rpm_filter_debug.zip,eInterval,1.800477,5774,1648.0,6067.961165048544,35968.0,278.02491103202846,1548.0,6459.948320413437,3056.0,3272.251308900524,233,148,247,162
PR12562 rpm filter debug 013,https://github.com/betaflight/betaflight/files/11116149/blackbox_rpm_new_format_013_rpm_filter_debug.zip,eInterval,1.850363,5934,1644.0,6082.725060827251,35968.0,278.02491103202846,1568.0,6377.551020408163,3032.0,3298.1530343007917,250,148,262,162
PR12562 rpm filter debug 013,https://github.com/betaflight/betaflight/files/11116149/blackbox_rpm_new_format_013_rpm_filter_debug.zip,eInterval,1.900261,6094,1664.0,6009.615384615385,48896.0,204.51570680628274,1560.0,6410.25641025641,3008.0,3324.468085106383,230,148,242,164
PR12562 rpm filter debug 013,https://github.com/betaflight/betaflight/files/11116149/blackbox_rpm_new_format_013_rpm_filter_debug.zip,eInterval,1.950151,6254,1636.0,6112.469437652811,9312.0,1073.8831615120275,1532.0,6527.415143603133,2944.0,3396.7391304347825,234,148,256,174
PR12562 rpm filter debug 013,https://github.com/betaflight/betaflight/files/11116149/blackbox_rpm_new_format_013_rpm_filter_debug.zip,eInterval,2.000044,6414,1624.0,6157.635467980295,3168.0,3156.5656565656564,1484.0,6738.544474393531,2872.0,3481.8941504178274,252,148,278,185
PR12562 rpm filter debug 013,https://github.com/betaflight/betaflight/files/11116149/blackbox_rpm_new_format_013_rpm_filter_debug.zip,eInterval,2.050531,6576,1624.0,6157.635467980295,3232.0,3094.059405940594,1468.0,6811.989100817439,2936.0,3405.9945504087195,233,148,245,165
PR12562 rpm filter debug 013,https://github.com/betaflight/betaflight/files/11116149/blackbox_rpm_new_format_013_rpm_filter_debug.zip,eInterval,2.100431,6736,1632.0,6127.450980392156,3336.0,2997.6019184652278,1488.0,6720.430107526881,2976.0,3360.2150537634407,252,148,276,176
PR12562 rpm filter debug 013,https://github.com/betaflight/betaflight/files/11116149/blackbox_rpm_new_format_013_rpm_filter_debug.zip,eInterval,2.150317,6896,1612.0,6203.47394540943,3376.0,2962.0853080568722,1496.0,6684.491978609625,2968.0,3369.2722371967657,233,148,249,163
PR12562 rpm filter debug 013,https://github.com/betaflight/betaflight/files/11116149/blackbox_rpm_new_format_013_rpm_filter_debug.zip,eInterval,2.200212,7056,1640.0,6097.5609756097565,3360.0,2976.190476190476,1500.0,6666.666666666667,2960.0,3378.3783783783783,246,148,275,182
PR12562 rpm filter debug 013,https://github.com/betaflight/betaflight/files/11116149/blackbox_rpm_new_format_013_rpm_filter_debug.zip,eInterval,2.250103,7216,1612.0,6203.47394540943,3368.0,2969.121140142518,1480.0,6756.756756756757,2944.0,3396.7391304347825,220,148,232,157
PR12562 rpm filter debug 013,https://github.com/betaflight/betaflight/files/11116149/blackbox_rpm_new_format_013_rpm_filter_debug.zip,eInterval,2.300594,7376,1608.0,6218.905472636816,3416.0,2927.400468384075,1480.0,6756.756756756757,2968.0,3369.2722371967657,247,148,258,162
PR12562 rpm filter debug 013,https://github.com/betaflight/betaflight/files/11116149/blackbox_rpm_new_format_013_rpm_filter_debug.zip,eInterval,2.350514,7534,1604.0,6234.413965087282,3408.0,2934.2723004694835,1476.0,6775.067750677506,2952.0,3387.533875338753,235,148,255,174
PR12562 rpm filter debug 013,https://github.com/betaflight/betaflight/files/11116149/blackbox_rpm_new_format_013_rpm_filter_debug.zip,eInterval,2.400442,7692,1608.0,6218.905472636816,3400.0,2941.176470588235,1488.0,6720.430107526881,2952.0,3387.533875338753,247,148,283,188
PR12562 rpm filter debug 013,https://github.com/betaflight/betaflight/files/11116149/blackbox_rpm_new_format_013_rpm_filter_debug.zip,eInterval,2.450364,7850,1620.0,6172.83950617284,3408.0,2934.2723004694835,1484.0,6738.544474393531,2984.0,3351.206434316354,236,148,248,164
PR12562 rpm filter debug 013,https://github.com/betaflight/betaflight/files/11116149/blackbox_rpm_new_format_013_rpm_filter_debug.zip,eInterval,2.500292,8008,1608.0,6218.905472636816,3456.0,2893.5185185185187,1488.0,6720.430107526881,2952.0,3387.533875338753,245,148,251,164
PR12562 rpm filter debug 013,https://github.com/betaflight/betaflight/files/11116149/blackbox_rpm_new_format_013_rpm_filter_debug.zip,eInterval,2.550214,8166,1616.0,6188.118811881188,3464.0,2886.8360277136258,1476.0,6775.067750677506,2944.0,3396.7391304347825,225,148,232,153
PR12562 rpm filter debug 013,https://github.com/betaflight/betaflight/files/11116149/blackbox_rpm_new_format_013_rpm_filter_debug.zip,eInterval,2.600137,8324,1600.0,6250.0,3440.0,2906.9767441860463,1476.0,6775.067750677506,2936.0,3405.9945504087195,242,148,260,169
PR12562 rpm filter debug 013,https://github.com/betaflight/betaflight/files/11116149/blackbox_rpm_new_format_013_rpm_filter_debug.zip,eInterval,2.650063,8482,1612.0,6203.47394540943,3416.0,2927.400468384075,1480.0,6756.756756756757,2976.0,3360.2150537634407,244,148,274,184
