row_type,name,metric,value,unit,source_file,source_url,evidence_role,note,parameter_group,point,parameter,preset,johnson_parameter,ratio_over_vh,axis,hover_induced_velocity_m_s,descent_speed_m_s
vrs_johnson_packet_current_at_boundary,racingQuad_D_join_upper,current_vrs_exit_component,1,fraction,docs/data/vrs_propwash_reference.csv,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,current_model_at_johnson_boundary,Current VRS/propwash scan linearly interpolated at a NASA Johnson Table 4 descent boundary.,,,,racingQuad,VzD,0.2,,,1.86433939449
vrs_johnson_packet_current_at_boundary,racingQuad_D_join_upper,current_vrs_base_thrust_loss_percent_hover_spin,0,percent,docs/data/vrs_propwash_reference.csv,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,current_model_at_johnson_boundary,Current VRS/propwash scan linearly interpolated at a NASA Johnson Table 4 descent boundary.,,,,racingQuad,VzD,0.2,,,1.86433939449
vrs_johnson_packet_current_at_boundary,racingQuad_D_join_upper,current_vrs_buffet_thrust_amplitude_percent_max_spin,0,percent,docs/data/vrs_propwash_reference.csv,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,current_model_at_johnson_boundary,Current VRS/propwash scan linearly interpolated at a NASA Johnson Table 4 descent boundary.,,,,racingQuad,VzD,0.2,,,1.86433939449
vrs_johnson_packet_current_at_boundary,racingQuad_D_join_upper,current_propwash_descent_factor,0.0196866782057,fraction,docs/data/vrs_propwash_reference.csv,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,current_model_at_johnson_boundary,Current VRS/propwash scan linearly interpolated at a NASA Johnson Table 4 descent boundary.,,,,racingQuad,VzD,0.2,,,1.86433939449
vrs_johnson_packet_preset_boundary_speed,racingQuad_N_zero_damping_low,boundary_speed_m_s,4.1947636376,m/s,docs/data/vrs_propwash_reference.csv,https://rotorcraft.arc.nasa.gov/Publications/files/Johnson_TP-2005-213477.pdf,preset_boundary_conversion,"Lower zero-damping/stability-boundary point N, abs(Vz)/vh.",,,,racingQuad,VzN,0.45,descent,9.32169697245,
vrs_johnson_packet_current_at_boundary,racingQuad_N_zero_damping_low,current_vrs_intensity_hover_spin_no_crossflow,0,fraction,docs/data/vrs_propwash_reference.csv,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,current_model_at_johnson_boundary,Current VRS/propwash scan linearly interpolated at a NASA Johnson Table 4 descent boundary.,,,,racingQuad,VzN,0.45,,,4.1947636376
vrs_johnson_packet_current_at_boundary,racingQuad_N_zero_damping_low,current_vrs_entry_component,0,fraction,docs/data/vrs_propwash_reference.csv,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,current_model_at_johnson_boundary,Current VRS/propwash scan linearly interpolated at a NASA Johnson Table 4 descent boundary.,,,,racingQuad,VzN,0.45,,,4.1947636376
vrs_johnson_packet_current_at_boundary,racingQuad_N_zero_damping_low,current_vrs_exit_component,1,fraction,docs/data/vrs_propwash_reference.csv,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,current_model_at_johnson_boundary,Current VRS/propwash scan linearly interpolated at a NASA Johnson Table 4 descent boundary.,,,,racingQuad,VzN,0.45,,,4.1947636376
vrs_johnson_packet_current_at_boundary,racingQuad_N_zero_damping_low,current_vrs_base_thrust_loss_percent_hover_spin,0,percent,docs/data/vrs_propwash_reference.csv,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,current_model_at_johnson_boundary,Current VRS/propwash scan linearly interpolated at a NASA Johnson Table 4 descent boundary.,,,,racingQuad,VzN,0.45,,,4.1947636376
vrs_johnson_packet_current_at_boundary,racingQuad_N_zero_damping_low,current_vrs_buffet_thrust_amplitude_percent_max_spin,0,percent,docs/data/vrs_propwash_reference.csv,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,current_model_at_johnson_boundary,Current VRS/propwash scan linearly interpolated at a NASA Johnson Table 4 descent boundary.,,,,racingQuad,VzN,0.45,,,4.1947636376
vrs_johnson_packet_current_at_boundary,racingQuad_N_zero_damping_low,current_propwash_descent_factor,0.376370497661,fraction,docs/data/vrs_propwash_reference.csv,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,current_model_at_johnson_boundary,Current VRS/propwash scan linearly interpolated at a NASA Johnson Table 4 descent boundary.,,,,racingQuad,VzN,0.45,,,4.1947636376
vrs_johnson_packet_preset_boundary_speed,racingQuad_X_zero_damping_high,boundary_speed_m_s,13.9825454587,m/s,docs/data/vrs_propwash_reference.csv,https://rotorcraft.arc.nasa.gov/Publications/files/Johnson_TP-2005-213477.pdf,preset_boundary_conversion,"Upper zero-damping/stability-boundary point X, abs(Vz)/vh.",,,,racingQuad,VzX,1.5,descent,9.32169697245,
vrs_johnson_packet_current_at_boundary,racingQuad_X_zero_damping_high,current_vrs_intensity_hover_spin_no_crossflow,0.47508933054,fraction,docs/data/vrs_propwash_reference.csv,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,current_model_at_johnson_boundary,Current VRS/propwash scan linearly interpolated at a NASA Johnson Table 4 descent boundary.,,,,racingQuad,VzX,1.5,,,13.9825454587
vrs_johnson_packet_current_at_boundary,racingQuad_X_zero_damping_high,current_vrs_entry_component,1,fraction,docs/data/vrs_propwash_reference.csv,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,current_model_at_johnson_boundary,Current VRS/propwash scan linearly interpolated at a NASA Johnson Table 4 descent boundary.,,,,racingQuad,VzX,1.5,,,13.9825454587
vrs_johnson_packet_current_at_boundary,racingQuad_X_zero_damping_high,current_vrs_exit_component,0.899039780521,fraction,docs/data/vrs_propwash_reference.csv,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,current_model_at_johnson_boundary,Current VRS/propwash scan linearly interpolated at a NASA Johnson Table 4 descent boundary.,,,,racingQuad,VzX,1.5,,,13.9825454587
vrs_johnson_packet_current_at_boundary,racingQuad_X_zero_damping_high,current_vrs_base_thrust_loss_percent_hover_spin,15.6589443346,percent,docs/data/vrs_propwash_reference.csv,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,current_model_at_johnson_boundary,Current VRS/propwash scan linearly interpolated at a NASA Johnson Table 4 descent boundary.,,,,racingQuad,VzX,1.5,,,13.9825454587
vrs_johnson_packet_current_at_boundary,racingQuad_X_zero_damping_high,current_vrs_buffet_thrust_amplitude_percent_max_spin,23.1962052081,percent,docs/data/vrs_propwash_reference.csv,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,current_model_at_johnson_boundary,Current VRS/propwash scan linearly interpolated at a NASA Johnson Table 4 descent boundary.,,,,racingQuad,VzX,1.5,,,13.9825454587
vrs_johnson_packet_current_at_boundary,racingQuad_X_zero_damping_high,current_propwash_descent_factor,1,fraction,docs/data/vrs_propwash_reference.csv,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,current_model_at_johnson_boundary,Current VRS/propwash scan linearly interpolated at a NASA Johnson Table 4 descent boundary.,,,,racingQuad,VzX,1.5,,,13.9825454587
vrs_johnson_packet_preset_boundary_speed,racingQuad_E_join_lower,boundary_speed_m_s,18.6433939449,m/s,docs/data/vrs_propwash_reference.csv,https://rotorcraft.arc.nasa.gov/Publications/files/Johnson_TP-2005-213477.pdf,preset_boundary_conversion,"VRS-model lower join E, abs(Vz)/vh.",,,,racingQuad,VzE,2,descent,9.32169697245,
vrs_johnson_packet_current_at_boundary,racingQuad_E_join_lower,current_vrs_intensity_hover_spin_no_crossflow,0.126854795308,fraction,docs/data/vrs_propwash_reference.csv,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,current_model_at_johnson_boundary,Current VRS/propwash scan linearly interpolated at a NASA Johnson Table 4 descent boundary.,,,,racingQuad,VzE,2,,,18.6433939449
vrs_johnson_packet_current_at_boundary,racingQuad_E_join_lower,current_vrs_entry_component,1,fraction,docs/data/vrs_propwash_reference.csv,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,current_model_at_johnson_boundary,Current VRS/propwash scan linearly interpolated at a NASA Johnson Table 4 descent boundary.,,,,racingQuad,VzE,2,,,18.6433939449
vrs_johnson_packet_current_at_boundary,racingQuad_E_join_lower,current_vrs_exit_component,0.240054869684,fraction,docs/data/vrs_propwash_reference.csv,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,current_model_at_johnson_boundary,Current VRS/propwash scan linearly interpolated at a NASA Johnson Table 4 descent boundary.,,,,racingQuad,VzE,2,,,18.6433939449
vrs_johnson_packet_current_at_boundary,racingQuad_E_join_lower,current_vrs_base_thrust_loss_percent_hover_spin,4.18113405334,percent,docs/data/vrs_propwash_reference.csv,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,current_model_at_johnson_boundary,Current VRS/propwash scan linearly interpolated at a NASA Johnson Table 4 descent boundary.,,,,racingQuad,VzE,2,,,18.6433939449
vrs_johnson_packet_current_at_boundary,racingQuad_E_join_lower,current_vrs_buffet_thrust_amplitude_percent_max_spin,3.28843559304,percent,docs/data/vrs_propwash_reference.csv,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,current_model_at_johnson_boundary,Current VRS/propwash scan linearly interpolated at a NASA Johnson Table 4 descent boundary.,,,,racingQuad,VzE,2,,,18.6433939449
vrs_johnson_packet_current_at_boundary,racingQuad_E_join_lower,current_propwash_descent_factor,1,fraction,docs/data/vrs_propwash_reference.csv,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,current_model_at_johnson_boundary,Current VRS/propwash scan linearly interpolated at a NASA Johnson Table 4 descent boundary.,,,,racingQuad,VzE,2,,,18.6433939449
vrs_johnson_packet_preset_boundary_speed,racingQuad_C_baseline_forward_cutoff,boundary_speed_m_s,6.99127272934,m/s,docs/data/vrs_propwash_reference.csv,https://rotorcraft.arc.nasa.gov/Publications/files/Johnson_TP-2005-213477.pdf,preset_boundary_conversion,"Baseline momentum-theory forward-speed cutoff C, Vx/vh.",,,,racingQuad,VxC,0.75,forward,9.32169697245,
vrs_johnson_packet_preset_boundary_speed,racingQuad_M_vrs_forward_cutoff,boundary_speed_m_s,8.85561212383,m/s,docs/data/vrs_propwash_reference.csv,https://rotorcraft.arc.nasa.gov/Publications/files/Johnson_TP-2005-213477.pdf,preset_boundary_conversion,"VRS increment forward-speed cutoff M, Vx/vh.",,,,racingQuad,VxM,0.95,forward,9.32169697245,
vrs_johnson_packet_preset_summary,racingQuad,hover_induced_velocity_m_s,9.32169697245,m/s,docs/data/vrs_propwash_reference.csv,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,preset_vrs_regime_summary,Current preset hover induced velocity used for Johnson speed conversion.,,,,racingQuad,,,,,
vrs_johnson_packet_preset_summary,racingQuad,current_sampled_vrs_active_low_vi,0.75,vi ratio,docs/data/vrs_propwash_reference.csv,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,preset_vrs_regime_summary,Lowest sampled descent ratio with nonzero current VRS intensity.,,,,racingQuad,,,,,
vrs_johnson_packet_preset_summary,racingQuad,current_sampled_vrs_active_high_vi,1.9,vi ratio,docs/data/vrs_propwash_reference.csv,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,preset_vrs_regime_summary,Highest sampled descent ratio with nonzero current VRS intensity.,,,,racingQuad,,,,,
vrs_johnson_packet_preset_summary,racingQuad,current_sampled_active_low_over_johnson_N,1.66666666667,ratio,docs/data/vrs_propwash_reference.csv,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,preset_vrs_regime_summary,Sampled current VRS-active lower bound divided by Johnson point N.,,,,racingQuad,,,,,
vrs_johnson_packet_preset_summary,racingQuad,current_sampled_active_high_over_johnson_E,0.95,ratio,docs/data/vrs_propwash_reference.csv,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,preset_vrs_regime_summary,Sampled current VRS-active upper bound divided by Johnson point E.,,,,racingQuad,,,,,
vrs_johnson_packet_preset_summary,racingQuad,current_peak_vrs_ratio_vi,1.2,vi ratio,docs/data/vrs_propwash_reference.csv,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,preset_vrs_regime_summary,Sampled descent ratio of peak current VRS intensity.,,,,racingQuad,,,,,
vrs_johnson_packet_preset_summary,racingQuad,current_peak_vrs_intensity,0.528440833024,fraction,docs/data/vrs_propwash_reference.csv,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,preset_vrs_regime_summary,Peak current VRS intensity in the scan.,,,,racingQuad,,,,,
vrs_johnson_packet_preset_summary,racingQuad,current_peak_inside_johnson_zero_damping_band,1,boolean,docs/data/vrs_propwash_reference.csv,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,preset_vrs_regime_summary,Whether current peak intensity lies between Johnson N and X.,,,,racingQuad,,,,,
vrs_johnson_packet_preset_summary,racingQuad,current_intensity_at_johnson_N,0,fraction,docs/data/vrs_propwash_reference.csv,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,preset_vrs_regime_summary,Current VRS intensity at Johnson point N.,,,,racingQuad,,,,,
vrs_johnson_packet_preset_summary,racingQuad,current_intensity_at_johnson_X,0.47508933054,fraction,docs/data/vrs_propwash_reference.csv,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,preset_vrs_regime_summary,Current VRS intensity at Johnson point X.,,,,racingQuad,,,,,
vrs_johnson_packet_summary,vrs_johnson_regime_summary,table4_parameter_count,10,count,docs/data/vrs_johnson_regime_packet.csv,https://rotorcraft.arc.nasa.gov/Publications/files/Johnson_TP-2005-213477.pdf,compact_regime_handoff,Number of NASA Johnson Table 4 parameter rows encoded.,,,,,,,,,
vrs_johnson_packet_summary,vrs_johnson_regime_summary,preset_count,6,count,docs/data/vrs_johnson_regime_packet.csv,https://rotorcraft.arc.nasa.gov/Publications/files/Johnson_TP-2005-213477.pdf,compact_regime_handoff,Current presets with VRS scan rows converted to Johnson boundary speeds.,,,,,,,,,
vrs_johnson_packet_summary,vrs_johnson_regime_summary,johnson_zero_damping_band_low_vi,0.45,vi ratio,docs/data/vrs_johnson_regime_packet.csv,https://rotorcraft.arc.nasa.gov/Publications/files/Johnson_TP-2005-213477.pdf,compact_regime_handoff,"Johnson point N, lower zero-damping/stability boundary.",,,,,,,,,
vrs_johnson_packet_summary,vrs_johnson_regime_summary,johnson_zero_damping_band_high_vi,1.5,vi ratio,docs/data/vrs_johnson_regime_packet.csv,https://rotorcraft.arc.nasa.gov/Publications/files/Johnson_TP-2005-213477.pdf,compact_regime_handoff,"Johnson point X, upper zero-damping/stability boundary.",,,,,,,,,
vrs_johnson_packet_summary,vrs_johnson_regime_summary,johnson_vrs_increment_forward_cutoff_vx_over_vh,0.95,Vx/vh,docs/data/vrs_johnson_regime_packet.csv,https://rotorcraft.arc.nasa.gov/Publications/files/Johnson_TP-2005-213477.pdf,compact_regime_handoff,"Johnson point M, VRS increment cutoff in forward speed.",,,,,,,,,
vrs_johnson_packet_summary,vrs_johnson_regime_summary,racingQuad_johnson_N_descent_m_s,4.1947636376,m/s,docs/data/vrs_johnson_regime_packet.csv,https://rotorcraft.arc.nasa.gov/Publications/files/Johnson_TP-2005-213477.pdf,compact_regime_handoff,racingQuad descent speed at Johnson point N.,,,,,,,,,
vrs_johnson_packet_summary,vrs_johnson_regime_summary,racingQuad_johnson_X_descent_m_s,13.9825454587,m/s,docs/data/vrs_johnson_regime_packet.csv,https://rotorcraft.arc.nasa.gov/Publications/files/Johnson_TP-2005-213477.pdf,compact_regime_handoff,racingQuad descent speed at Johnson point X.,,,,,,,,,
vrs_johnson_packet_summary,vrs_johnson_regime_summary,racingQuad_current_intensity_at_johnson_N,0,fraction,docs/data/vrs_johnson_regime_packet.csv,https://rotorcraft.arc.nasa.gov/Publications/files/Johnson_TP-2005-213477.pdf,compact_regime_handoff,Current racingQuad VRS intensity at Johnson point N.,,,,,,,,,
vrs_johnson_packet_summary,vrs_johnson_regime_summary,racingQuad_current_intensity_at_johnson_X,0.47508933054,fraction,docs/data/vrs_johnson_regime_packet.csv,https://rotorcraft.arc.nasa.gov/Publications/files/Johnson_TP-2005-213477.pdf,compact_regime_handoff,Current racingQuad VRS intensity at Johnson point X.,,,,,,,,,
vrs_johnson_packet_summary,vrs_johnson_regime_summary,current_peak_ratio_vi_p50_across_presets,1.2,vi ratio,docs/data/vrs_johnson_regime_packet.csv,https://rotorcraft.arc.nasa.gov/Publications/files/Johnson_TP-2005-213477.pdf,compact_regime_handoff,Median sampled current VRS peak ratio across current presets.,,,,,,,,,
vrs_johnson_packet_method,method,scope_and_caveat,"Johnson TP-2005-213477 is used as a normalized VRS regime and mean-inflow boundary source only. Do not use these rows as FPV-specific thrust-buffet, lateral-force, or propwash-torque amplitudes.",text,docs/data/vrs_johnson_regime_packet.csv,https://rotorcraft.arc.nasa.gov/Publications/files/Johnson_TP-2005-213477.pdf,method,Current-model comparisons interpolate the existing vrs_propwash_reference.csv scan; no Java constants are changed here.,,,,,,,,,
