row_type,source_page,doi,equation,window_1s_half_width_s,window_2s_half_width_s,mass_kg,air_density_kg_m3,note,flight_filename,local_source_file,gps_event_count,gps_event_duration_s,speed_mean_m_s,speed_p95_m_s,speed_max_m_s,accel_mean_m_s2,accel_p10_m_s2,accel_p50_m_s2,accel_p90_m_s2,vector_accel_p50_m_s2,vector_accel_p90_m_s2,abs_cross_track_accel_p50_m_s2,abs_cross_track_accel_p90_m_s2,accelerating_event_count,quasi_steady_event_count,decelerating_event_count,speed_bin_m_s,event_count,flight_count,speed_p50_m_s,speed_p90_m_s,along_track_accel_p50_m_s2,along_track_accel_p90_m_s2,abs_turn_rate_p50_deg_s,abs_turn_rate_p90_deg_s,accelerating_fraction,quasi_steady_fraction,decelerating_fraction,throttle_mean,throttle_p90,current_mean_a_raw_per_amp_20,current_p90_a_raw_per_amp_20,apparent_decel_coeff_count,apparent_decel_coeff_p50,apparent_decel_coeff_p90,apparent_decel_cda_p50_m2,apDrone_x_drag_coeff,apDrone_x_drag_force_at_mean_speed_n,apparent_decel_coeff_p50_over_apDrone_x,apDrone_z_drag_coeff,apDrone_z_drag_force_at_mean_speed_n,apparent_decel_coeff_p50_over_apDrone_z,racingQuad_x_drag_coeff,racingQuad_x_drag_force_at_mean_speed_n,apparent_decel_coeff_p50_over_racingQuad_x,racingQuad_z_drag_coeff,racingQuad_z_drag_force_at_mean_speed_n,apparent_decel_coeff_p50_over_racingQuad_z,time_s,speed_m_s,gps_num_sat,gps_altitude_m,gps_ground_course_deg,gps_velocity_east_m_s,gps_velocity_north_m_s,throttle_command,current_a_raw_per_amp_20,vbat_v,gyro_norm_raw,acc_norm_raw,gps_accel_m_s2_1s_fit,gps_accel_fit_window_count_1s,gps_accel_fit_window_span_s_1s,gps_accel_m_s2_2s_fit,gps_accel_fit_window_count_2s,gps_accel_fit_window_span_s_2s,gps_accel_east_m_s2_1s_fit,gps_accel_north_m_s2_1s_fit,gps_vector_accel_m_s2_1s_fit,gps_along_track_accel_m_s2_1s_fit,gps_cross_track_accel_m_s2_1s_fit,gps_turn_rate_deg_s_1s_fit,apparent_signed_drag_coeff_from_speed_slope,apparent_signed_cda_from_speed_slope,dynamic_label_1s,apDrone_x_drag_force_n_at_speed,apparent_coeff_over_apDrone_x,apDrone_z_drag_force_n_at_speed,apparent_coeff_over_apDrone_z,racingQuad_x_drag_force_n_at_speed,apparent_coeff_over_racingQuad_x,racingQuad_z_drag_force_n_at_speed,apparent_coeff_over_racingQuad_z
apdrone_open_field_gps_dynamic_event,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,,,,,,,Flight_2.csv,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/open_field/Flight_2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.839377,16.37,17.0,263.55,14.6,4.126375394439771,15.84139912078987,57.1,12.35,15.96,68.54195795277518,1694.963421434221,2.983182382042803,9,0.8989169999999973,2.403231818590828,18,1.8033300000000025,2.1754704435153163,2.4797761381281824,3.29878179724556,2.948071548182777,-1.480147118577695,-5.18058539724812,-0.006995497779382092,-0.011421220864297291,accelerating,32.63958642,-0.05743430032333409,33.06834946000001,-0.05668960923324223,48.90578425,-0.03833149468154571,49.441738050000005,-0.03791597712402218
apdrone_open_field_gps_dynamic_event,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,,,,,,,Flight_2.csv,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/open_field/Flight_2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.984621,17.22,17.0,263.53,16.1,4.775358329866946,16.54461703459377,57.1,10.75,15.93,43.42810150121693,1690.5008133686301,2.9832956052218855,9,0.8969189999999969,1.2102890128546875,18,1.8976569999999953,2.2600295406082056,2.438859913411222,3.3250219851402383,2.9699450732229944,-1.4950576790560275,-4.9744770696013205,-0.006322170012455579,-0.010321910224417271,accelerating,36.11715912,-0.05190615773773054,36.59160455999999,-0.05123314434728995,54.116432999999994,-0.034642027465510025,54.70948979999999,-0.034266504132550564
apdrone_open_field_gps_dynamic_event,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,,,,,,,Flight_2.csv,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/open_field/Flight_2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.083447,17.6,18.0,263.53,16.7,5.05754514935493,16.857675909277543,57.4,15.5,15.96,32.57299494980466,1789.232517030696,2.907192319976139,10,0.993746999999999,0.22258605490286432,18,1.8976540000000028,1.8568862973294977,2.4810446357806115,3.0989690553385327,2.909996174568382,-1.0656131896439631,-3.4690419522768683,-0.0058977261553234935,-0.009628940661752641,accelerating,37.728768,-0.04842139700594002,38.224384,-0.04779356689889379,56.531200000000005,-0.032316307700402704,57.15072000000001,-0.03196599542180755
apdrone_open_field_gps_dynamic_event,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,,,,,,,Flight_2.csv,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/open_field/Flight_2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.186764,17.76,18.0,263.51,17.6,5.370089259727895,16.92866626000274,60.3,10.6,15.89,130.23440405668543,1802.7204442175719,2.452713258641865,9,0.8465050000000076,-0.9830184741377499,18,1.9041399999999982,0.9773755266094102,2.2644420904874956,2.46636593010575,2.4539739996132783,-0.24692612338189462,-0.7966117523259681,-0.004886490201341167,-0.00797794318586313,accelerating,38.41786368,-0.04011896717028873,38.922531840000005,-0.03959878607245679,57.56371200000001,-0.02677528877447215,58.19454720000001,-0.026485041741686543
apdrone_open_field_gps_dynamic_event,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,,,,,,,Flight_2.csv,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/open_field/Flight_2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.287087,18.4,16.0,263.5,18.4,5.807942279826684,17.459318614258734,60.1,13.6,15.91,157.69590990257166,2342.2608736005477,2.452713258641865,9,0.8465050000000076,-2.06804499386112,18,1.8961510000000033,0.9773755266094102,2.2644420904874956,2.46636593010575,2.4571824231316284,-0.21263922648321518,-0.6621375128486235,-0.004552472269998074,-0.007432607787751957,accelerating,41.23660799999999,-0.037376619622315886,41.77830399999999,-0.03689199570500871,61.78719999999999,-0.024945053534236025,62.46431999999999,-0.02467464644985406
apdrone_open_field_gps_dynamic_event,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,,,,,,,Flight_2.csv,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/open_field/Flight_2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.383916,18.09,17.0,263.48,18.9,5.859666095204521,17.114684141190295,60.1,11.35,15.88,200.42205467462907,2899.6372186878825,0.6410049714942443,9,0.8584829999999926,-2.5471364255629476,19,1.9949749999999966,-0.8476707131634083,0.8954240550235573,1.2330165758292917,0.5725722795097026,1.0920122989265526,3.4586896575384136,-0.0012308933927713654,-0.0020096218657491677,accelerating,39.85881858,-0.010105857083508748,40.38241554,-0.009974824900902474,59.72277825,-0.006744621330254057,60.37727445,-0.00667150890390984
apdrone_open_field_gps_dynamic_event,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,,,,,,,Flight_2.csv,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/open_field/Flight_2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.486235,18.63,18.0,263.46,18.1,5.787901884020534,17.70810808022561,61.3,13.6,15.89,107.060730429042,2934.780059902275,-2.868098931698193,9,0.8964149999999904,-3.2866983832514234,19,1.9914789999999982,-2.8616875014722862,-2.208886760718716,3.6150291945931943,-2.9886404711237753,2.0338299368733312,6.254958219549143,0.005192835848998146,0.008478099345303095,decelerating,42.273966419999994,0.04263412027092074,42.82928945999999,0.04208132778766731,63.34153424999999,0.02845389506300354,64.03568804999999,0.02814545175608751
apdrone_open_field_gps_dynamic_event,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,,,,,,,Flight_2.csv,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/open_field/Flight_2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.57957,18.72,18.0,263.45,16.5,5.3167672528574315,17.949105436732573,62.3,18.5,15.86,171.30966114028712,3743.563275810895,-4.69123093194727,10,0.9892499999999984,-3.9544619238259435,19,1.988981999999993,-3.1980792561572113,-4.001035534392867,5.122108577152331,-4.744575412612742,1.930026018002892,5.907176558867841,0.008412233127521597,0.0137342581673822,decelerating,42.683397119999995,0.06906595342792773,43.24409855999999,0.06817044673842462,63.95500799999999,0.046094428096008756,64.65588479999998,0.045594759498762044
apdrone_open_field_gps_dynamic_event,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,,,,,,,Flight_2.csv,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/open_field/Flight_2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.685882,18.38,18.0,263.44,14.7,4.664071021468727,17.778381296020616,64.3,23.5,15.88,304.8950639154396,4989.724040465565,-7.398571941129747,10,0.9987330000000014,-5.223384903211173,18,1.846231000000003,-4.193066235213421,-6.53532497032332,7.764810166425085,-7.385432967060419,2.3974271229122905,7.473474202016645,0.0137623647309251,0.022469166907632815,decelerating,41.14701191999999,0.11299150025390067,41.68753096,0.11152645649047895,61.65295299999999,0.07541021770369918,62.328601799999994,0.07459276276924175
apdrone_open_field_gps_dynamic_event,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,,,,,,,Flight_2.csv,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/open_field/Flight_2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.843104,17.25,17.0,263.43,13.1,3.909735053285749,16.801085435563643,64.3,17.6,15.89,46.05431575867782,5057.611491603522,-10.482944122157644,9,0.9004050000000063,-5.6636105323867945,18,1.8402389999999968,-5.140393938099891,-9.489796454657775,10.792584796502151,-10.407910688017445,2.855745384298399,9.485342486044267,0.02213814605793359,0.03614391193132014,decelerating,36.243112499999995,0.18175817781554673,36.7192125,0.17940150776283298,54.305156249999996,0.12130490990648543,54.90028125,0.1199899515335154
apdrone_open_field_gps_dynamic_event,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,,,,,,,Flight_2.csv,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/open_field/Flight_2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.979862,13.67,17.0,263.44,10.3,2.4442262806404993,13.449708468551515,62.7,15.35,15.89,99.30256794262674,4200.315345304445,-10.388956453986552,10,0.992241000000007,-5.478800769972139,19,1.8986369999999937,-4.065928585756534,-9.678459063258291,10.497825732199916,-10.249488100230268,2.269876381408647,9.51385052458983,0.0349358306046921,0.05703809078317078,decelerating,22.76063202,0.2868294795130715,23.059622259999998,0.2831104587090122,34.103574249999994,0.19142920879283346,34.477312049999995,0.18935409541838538
apdrone_open_field_gps_dynamic_event,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,,,,,,,Flight_2.csv,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/open_field/Flight_2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.072697,12.38,18.0,263.46,12.2,2.6162009801177115,12.100408771261868,62.4,20.6,15.81,270.5642252774746,3436.9271158987353,-10.969027980371303,9,0.8989059999999967,-5.597306425555852,19,1.898633999999987,-3.7517897728139897,-10.37273052544378,11.030388254855984,-10.931317892798642,1.4750437889924108,6.82663842538374,0.044974156965774996,0.07342719504616325,decelerating,18.66760392,0.3692459520999589,18.91282696,0.36445832225101293,27.970753000000002,0.2464337367987671,28.277281800000004,0.24376236837818427
apdrone_open_field_gps_dynamic_event,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,,,,,,,Flight_2.csv,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/open_field/Flight_2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.185497,10.55,18.0,263.49,10.6,1.940686748964198,10.369967933527798,58.9,14.5,15.92,198.6454127333425,3190.336189181322,-9.404565142273253,9,0.8889229999999912,-5.250078537413983,20,1.998457000000002,-2.49049948753605,-9.07187400409741,9.407522821850378,-9.375196386090796,0.7792165076958889,4.23183101591447,0.05309699903779799,0.08668897802089467,decelerating,13.5566445,0.43593595269128077,13.734728500000001,0.4302836226725931,20.31270625,0.2909424604810849,20.535311250000003,0.2877886126709918
apdrone_open_field_gps_dynamic_event,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,,,,,,,Flight_2.csv,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/open_field/Flight_2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.284321,10.38,18.0,263.52,9.7,1.7489197598847268,10.2316020091423,58.2,12.85,15.95,25.495097567963924,2445.607695440951,-6.670798033913369,9,0.8425040000000052,-5.064524734441357,20,1.9969580000000065,-1.1536543161952937,-6.571973658044038,6.672462517189644,-6.672395733462802,0.029853297441649794,0.164784966084319,0.03890623999494321,0.06352039182847871,decelerating,13.12326792,0.3194272577581545,13.295658960000003,0.31528557532368895,19.663353000000004,0.21318487668462036,19.878841800000004,0.21087392951188733
apdrone_open_field_gps_dynamic_event,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,,,,,,,Flight_2.csv,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/open_field/Flight_2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.383145,10.45,18.0,263.54,11.3,2.04763720733431,10.247423181812104,53.4,7.85,16.03,17.291616465790582,2198.7068926985244,-2.9090946915925215,9,0.8449980000000039,-4.72617111956787,20,1.9964590000000015,0.25066780237726327,-3.029828285600589,3.0401798939164855,-2.9219766403775216,-0.8394916917171632,-4.602806781980006,0.016740231260243498,0.027330989812642443,decelerating,13.300864499999996,0.13744032233369047,13.475588499999997,0.1356582760149392,19.929456249999998,0.09172729457667671,20.14786125,0.09073296076012737
apdrone_open_field_gps_dynamic_event,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,,,,,,,Flight_2.csv,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/open_field/Flight_2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.478476,10.59,18.0,263.57,12.8,2.3461985897901587,10.326831662095914,25.9,0.0,16.18,19.131126469708992,1166.953298122937,-2.602146912914056,10,0.9033960000000008,-4.618514597977899,19,1.8941400000000073,0.23676204454542776,-2.7122983454397067,2.7226124550534734,-2.5924417049772246,-0.8317839783904729,-4.500256036673746,0.014580622588124034,0.023805098103059644,decelerating,13.659638579999998,0.11970954505848962,13.83907554,0.11815739536567288,20.46702825,0.07989382240067963,20.69132445,0.07902776470527932
apdrone_open_field_gps_dynamic_event,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,,,,,,,Flight_2.csv,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/open_field/Flight_2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.574805,10.71,18.0,263.6,13.3,2.4638326852845984,10.422745727442615,0.0,0.0,16.1,9.899494936611665,191.57766049307523,-0.20883022655095967,10,0.8889199999999988,-3.68769222846964,20,1.9844779999999957,0.8904636364215026,-0.41093028058761355,0.9807085108699837,-0.1950577417178959,-0.9611148009934793,-5.141720048971278,0.0011440647227485593,0.0018678607718343825,quasi_steady,13.970959380000002,0.009392978019282096,14.154485940000002,0.009271189001203885,20.933498250000003,0.006268847795882517,21.162906450000005,0.006200892806225254
apdrone_open_field_gps_dynamic_event,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,,,,,,,Flight_2.csv,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/open_field/Flight_2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.685608,10.37,18.0,263.62,13.0,2.3327424335458797,10.104217571822888,0.0,0.0,16.13,5.744562646538029,117.26039399558574,-0.21973153856086478,10,0.9008999999999929,-2.9947123351596328,20,1.9869729999999919,0.7978340445574625,-0.4038336488022293,0.8942151746418987,-0.2140098090312547,-0.8682284147609125,-4.797090050061161,0.001284017847191498,0.002096355668884078,quasi_steady,13.097994419999997,0.010542018449848096,13.270053459999998,0.010405331014517813,19.625484249999996,0.007035714231186291,19.840558049999995,0.006959446326241182
apdrone_open_field_gps_dynamic_event,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,,,,,,,Flight_2.csv,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/open_field/Flight_2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.82486,10.5,18.0,263.63,14.5,2.628990042571635,10.165550223970131,0.0,0.0,16.21,15.588457268119896,90.43782394551519,-0.3369555322712199,10,0.9009000000000071,-2.1822081086979996,20,1.9645140000000083,0.5683727025868714,-0.48314038243405943,0.7459706148263706,-0.32544206164677647,-0.6712373817775118,-3.66276847878695,0.0019205701267957782,0.0031356246968094336,quasi_steady,13.42845,0.015768227642001465,13.604849999999999,0.015563777364633536,20.120625,0.0105236719276481,20.341124999999998,0.01040959418317495
apdrone_open_field_gps_dynamic_event,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,,,,,,,Flight_2.csv,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/open_field/Flight_2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.883258,10.21,17.0,263.64,13.5,2.3834771649687942,9.927896887260278,0.0,0.0,16.15,21.95449840010015,95.7653381970742,-0.5755519993558617,10,0.9018990000000002,-1.4039771575814066,19,1.827756000000008,0.3171101688973999,-0.672171880573972,0.7432186059649527,-0.5795718192466086,-0.4652637989223576,-2.6109355571473523,0.003469518911815857,0.0056645206723524195,decelerating,12.696931380000002,0.028485376944300964,12.863721940000001,0.028116036562527206,19.024548250000002,0.01901106253049785,19.233036450000004,0.018804980551847466
apdrone_open_field_gps_dynamic_event,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,,,,,,,Flight_2.csv,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/open_field/Flight_2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.982081,10.4,17.0,263.63,14.7,2.639082623681978,10.05958462886912,0.0,0.0,16.19,31.906112267087632,83.55237878121723,-0.6028261331118141,10,0.9043939999999964,-1.026501615869878,18,1.734921,0.22905417169219655,-0.6792189691581255,0.7168013822767259,-0.5988622901331406,-0.39391392345322723,-2.1701543562797396,0.0035023663281015523,0.005718149107104575,decelerating,13.173887999999998,0.028755060165037375,13.346944,0.028382223080239483,19.7392,0.01919104837315919,19.95552,0.0189830153284637
apdrone_open_field_gps_dynamic_event,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,,,,,,,Flight_2.csv,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/open_field/Flight_2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.074417,10.35,18.0,263.61,14.6,2.6089178578162264,10.015789914488401,0.0,0.75,16.2,39.11521443121589,102.81536850101739,-0.6537155024210018,11,0.9892430000000019,-0.7593203699061342,17,1.622121000000007,0.13934445868401563,-0.7087929499382423,0.722360245340299,-0.6507809693529919,-0.31350989454254424,-1.7355356321622517,0.003834813617319962,0.006260920191542794,decelerating,13.0475205,0.031484512457470956,13.218916499999997,0.031076285391571815,19.549856249999998,0.021012677355177874,19.764101249999996,0.020784897654850743
apdrone_open_field_gps_dynamic_event,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,,,,,,,Flight_2.csv,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/open_field/Flight_2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.185221,10.31,18.0,263.58,14.6,2.598835083486502,9.977081547669124,0.0,0.0,16.15,51.62363799656123,129.36769303036982,-0.9386811618718354,11,0.9872469999999964,-0.7593203699061342,17,1.622121000000007,0.31461727078062907,-1.0638850996738496,1.1094302737808666,-0.9502259937556371,-0.5726308524456226,-3.182282353454197,0.005549283954164464,0.009060055435370553,decelerating,12.946864979999999,0.045560623597409394,13.11693874,0.04496988617637329,19.39903825,0.030407035365284735,19.611630450000003,0.030077419805769452
apdrone_open_field_gps_dynamic_event,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,,,,,,,Flight_2.csv,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/open_field/Flight_2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.284045,10.27,18.0,263.55,15.4,2.727261326589526,9.90125980148431,0.0,0.1,16.22,63.8200595424354,134.20506696842708,-1.1007389310260987,10,0.8479949999999974,-0.8191091405434066,16,1.5232969999999995,0.2404806389593553,-1.2167999771059743,1.2403358907970854,-1.109250160987247,-0.554974956506297,-3.096175534884834,0.006558123880701113,0.010707141029716101,decelerating,12.846599219999998,0.05384338161495167,13.01535586,0.053145250248793456,19.24880425,0.035934925373704726,19.459750049999997,0.0355453868872689
apdrone_open_field_gps_dynamic_event,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,,,,,,,Flight_2.csv,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/open_field/Flight_2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.380375,9.94,18.0,263.5,14.8,2.539130833881758,9.610224482728325,0.0,0.0,16.19,77.42738533619743,137.32079230764728,-1.410376739737222,10,0.9243600000000072,-0.9319293418343685,15,1.424473000000006,0.9008214187688897,-1.7906148975878964,2.0044403059149722,-1.5010973528893437,-1.328340196307073,-7.656769316496433,0.00897012602021455,0.014645103706472734,decelerating,12.034278479999998,0.07364635484576808,12.192364239999998,0.07269145883480187,18.031657,0.049151375453230416,18.229264199999996,0.048618569215255016
apdrone_open_field_gps_dynamic_event,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,,,,,,,Flight_2.csv,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/open_field/Flight_2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.479199,10.05,18.0,263.45,14.9,2.5841845712046974,9.71207959717936,0.0,0.0,16.23,2424.0703372633393,29478.85494723294,-1.7173953689971775,9,0.8255370000000113,-1.1334668897852391,13,1.2328130000000073,0.9421854728487892,-2.1410213079239955,2.339163462914012,-1.8267649949916276,-1.4610322923553436,-8.329451152665174,0.010684995419695812,0.017444890481136018,decelerating,12.3021045,0.08772574236203459,12.463708500000001,0.08658829351455277,18.43295625,0.05854792010792226,18.63496125,0.057913254307294375
apdrone_open_field_gps_dynamic_event,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,,,,,,,Flight_2.csv,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/open_field/Flight_2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.564048,9.88,18.0,263.39,14.5,2.4737544400578817,9.565298686935705,0.0,0.0,16.22,2335.1740834464567,4363.185189743841,-1.9375747805634114,8,0.7332010000000082,-1.1334668897852391,13,1.2328130000000073,1.1910192215024344,-2.4622182328932385,2.7351499798695076,-2.085583374762846,-1.7695726600772814,-10.262049085441951,0.012473282549562847,0.02036454293806179,decelerating,11.889433920000002,0.1024079027057705,12.045616960000002,0.10108008549078483,17.814628000000003,0.06834675369623477,18.0098568,0.0676058674773054
apdrone_open_field_gps_dynamic_event,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,,,,,,,Flight_2.csv,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/open_field/Flight_2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.672855,9.15,17.0,263.33,19.2,3.0091298176580366,8.641043787672952,0.0,0.0,16.23,2330.7258526047203,5904.136600723259,-2.23362305905697,7,0.6223970000000065,-1.1656074290386813,12,1.122010000000003,1.5334749044488236,-2.9004775099260054,3.280901563314707,-2.2348336730955145,-2.4020477767436894,-15.041224021442188,0.016765012156963778,0.027371448419532696,decelerating,10.1974005,0.137643777971788,10.3313565,0.13585909365448767,15.279356250000001,0.0918630803121303,15.44680125,0.09086727456348931
apdrone_open_field_gps_dynamic_event,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,,,,,,,Flight_2.csv,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/open_field/Flight_2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.807618,8.99,17.0,263.27,25.0,3.799338173048888,8.147707005459484,0.0,0.1,16.22,2294.6099886473085,3086.183889530888,-2.695170120888308,5,0.42724300000000426,-1.337358163166679,11,0.982758000000004,2.9413370582491396,-3.8890427155043703,4.876075976976498,-2.2816069424290157,-4.309337152452454,-27.46460860227473,0.02095573878238473,0.03421345107328119,decelerating,9.843888179999999,0.17205040051218992,9.973200340000002,0.1698196011538471,14.749668250000001,0.11482596593087524,14.91130845,0.11358124001292537
apdrone_open_field_gps_dynamic_event,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,,,,,,,Flight_3.csv,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/open_field/Flight_3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.737464,5.56,29.0,262.26,219.9,-3.566459951524518,-4.265438244093065,54.2,9.85,15.64,36.41428291206625,2466.5419112595673,-1.0354768093259397,9,0.8628720000000101,-1.135531132331187,16,1.8135790000000043,0.5268031524917601,0.9047879436904297,1.04697792933892,-1.0320394682572318,-0.17623087267032259,-1.8160584935102317,0.021048781991758338,0.03436535835389116,decelerating,3.7652764799999994,0.17281430206698145,3.814738239999999,0.17057359798831717,5.641731999999999,0.11533579173566212,5.703559199999999,0.11408553925072269
