row_type,name,source,dataset_page,sample,profile,temperature_c,nominal_soc_percent,workbook,sheet,event_kind,step,sample_count,start_time_s,end_time_s,duration_s,mean_current_a,current_min_a,current_max_a,start_voltage_v,end_voltage_v,voltage_min_v,voltage_max_v,median_sample_interval_s,mean_temperature_c,note,pulse_step,rest_step,pulse_duration_s,rest_duration_s,pulse_mean_current_a,pulse_c_rate_proxy_2ah,load_sign,prior_rest_end_voltage_v,pulse_start_voltage_v,pulse_end_voltage_v,rest_start_voltage_v,rest_end_voltage_v,initial_step_delta_v,initial_effective_resistance_ohm,immediate_recovery_v_first_rest_sample,total_recovery_v_to_rest_end,recovery_fraction_in_first_rest_sample,pulse_median_sample_interval_s,rest_median_sample_interval_s,relaxation_direction,relaxation_delta_v,relaxation_tau_63_s,relaxation_tau_log_fit_s,relaxation_fit_sample_count,relaxation_fit_r2,preset,capacity_ah,sag_rise_tau_s,sag_recovery_tau_s,voltage_spike_rise_tau_s,voltage_spike_recovery_tau_s,bus_ripple_rise_tau_s,bus_ripple_recovery_tau_s,current_limit_attack_tau_s,current_limit_recovery_tau_s,reference_name,reference_temperature_c,reference_nominal_soc_percent,reference_pulse_mean_current_a,reference_pulse_c_rate_proxy_2ah,reference_recovery_tau_63_s,reference_recovery_tau_log_fit_s,current_sag_recovery_tau_s,current_sag_rise_tau_s,current_recovery_tau_over_reference_tau_63,reference_sample_interval_over_current_recovery_tau
reference_calce_dst_segment_summary,DST_25C_80SOC_step_7,https://web.calce.umd.edu/batteries/data/SP2_25C_DST.zip,https://calce.umd.edu/battery-data,SP20-2,DST,25.0,80.0,11_05_2015_SP20-2_DST_80SOC.xls,Channel_1-008,discharge,7,357,19564.47770239908,19923.490805873877,359.0131034747974,-0.5321680347905811,-3.9996116161346436,2.0002284049987793,3.914410352706909,3.883328437805176,3.5676512718200684,4.022712230682373,1.015531435918092,nan,CALCE SP20-2 DST contiguous step segment summary.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reference_calce_dst_segment_summary,DST_25C_80SOC_step_8,https://web.calce.umd.edu/batteries/data/SP2_25C_DST.zip,https://calce.umd.edu/battery-data,SP20-2,DST,25.0,80.0,11_05_2015_SP20-2_DST_80SOC.xls,Channel_1-008,rest,8,1,19923.491212121055,19923.491212121055,0.0,0.0,0.0,0.0,3.883328437805176,3.883328437805176,3.883328437805176,3.883328437805176,nan,nan,CALCE SP20-2 DST contiguous step segment summary.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reference_calce_dst_segment_summary,DST_25C_80SOC_step_7,https://web.calce.umd.edu/batteries/data/SP2_25C_DST.zip,https://calce.umd.edu/battery-data,SP20-2,DST,25.0,80.0,11_05_2015_SP20-2_DST_80SOC.xls,Channel_1-008,discharge,7,357,19924.50710945611,20283.504746167466,358.9976367113559,-0.5335552340227633,-4.000153541564941,2.0004091262817383,3.8834903240203857,3.853541374206543,3.539644956588745,3.99308705329895,1.0155386563892534,nan,CALCE SP20-2 DST contiguous step segment summary.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reference_calce_dst_segment_summary,DST_25C_80SOC_step_8,https://web.calce.umd.edu/batteries/data/SP2_25C_DST.zip,https://calce.umd.edu/battery-data,SP20-2,DST,25.0,80.0,11_05_2015_SP20-2_DST_80SOC.xls,Channel_1-008,rest,8,1,20283.505578312495,20283.505578312495,0.0,0.0,0.0,0.0,3.853541374206543,3.853541374206543,3.853541374206543,3.853541374206543,nan,nan,CALCE SP20-2 DST contiguous step segment summary.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reference_calce_dst_segment_summary,DST_25C_80SOC_step_7,https://web.calce.umd.edu/batteries/data/SP2_25C_DST.zip,https://calce.umd.edu/battery-data,SP20-2,DST,25.0,80.0,11_05_2015_SP20-2_DST_80SOC.xls,Channel_1-008,discharge,7,357,20284.52199824625,20643.519490894112,358.9974926478608,-0.5335537143749383,-3.9996116161346436,2.0004091262817383,3.853541374206543,3.824563980102539,3.5132575035095215,3.9637856483459473,1.0155703176751558,nan,CALCE SP20-2 DST contiguous step segment summary.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reference_calce_dst_segment_summary,DST_25C_80SOC_step_8,https://web.calce.umd.edu/batteries/data/SP2_25C_DST.zip,https://calce.umd.edu/battery-data,SP20-2,DST,25.0,80.0,11_05_2015_SP20-2_DST_80SOC.xls,Channel_1-008,rest,8,1,20643.534159932595,20643.534159932595,0.0,0.0,0.0,0.0,3.824402093887329,3.824402093887329,3.824402093887329,3.824402093887329,nan,nan,CALCE SP20-2 DST contiguous step segment summary.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reference_calce_dst_segment_summary,DST_25C_80SOC_step_7,https://web.calce.umd.edu/batteries/data/SP2_25C_DST.zip,https://calce.umd.edu/battery-data,SP20-2,DST,25.0,80.0,11_05_2015_SP20-2_DST_80SOC.xls,Channel_1-008,discharge,7,357,20644.549709864612,21003.5472485771,358.99753871248686,-0.5335643397161055,-3.9997923374176025,2.0002284049987793,3.824725866317749,3.796072006225586,3.487355947494507,3.936103105545044,1.0155334559494804,nan,CALCE SP20-2 DST contiguous step segment summary.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reference_calce_dst_segment_summary,DST_25C_80SOC_step_8,https://web.calce.umd.edu/batteries/data/SP2_25C_DST.zip,https://calce.umd.edu/battery-data,SP20-2,DST,25.0,80.0,11_05_2015_SP20-2_DST_80SOC.xls,Channel_1-008,rest,8,1,21003.562390879044,21003.562390879044,0.0,0.0,0.0,0.0,3.796072006225586,3.796072006225586,3.796072006225586,3.796072006225586,nan,nan,CALCE SP20-2 DST contiguous step segment summary.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reference_calce_dst_segment_summary,DST_25C_80SOC_step_7,https://web.calce.umd.edu/batteries/data/SP2_25C_DST.zip,https://calce.umd.edu/battery-data,SP20-2,DST,25.0,80.0,11_05_2015_SP20-2_DST_80SOC.xls,Channel_1-008,discharge,7,357,21004.562831256448,21363.57564688495,359.0128156285027,-0.5321796686523554,-3.9999728202819824,2.0002284049987793,3.796233892440796,3.7688751220703125,3.462425470352173,3.9093921184539795,1.0155516086215357,nan,CALCE SP20-2 DST contiguous step segment summary.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reference_calce_dst_segment_summary,DST_25C_80SOC_step_8,https://web.calce.umd.edu/batteries/data/SP2_25C_DST.zip,https://calce.umd.edu/battery-data,SP20-2,DST,25.0,80.0,11_05_2015_SP20-2_DST_80SOC.xls,Channel_1-008,rest,8,1,21363.591635218836,21363.591635218836,0.0,0.0,0.0,0.0,3.7688751220703125,3.7688751220703125,3.7688751220703125,3.7688751220703125,nan,nan,CALCE SP20-2 DST contiguous step segment summary.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reference_calce_dst_segment_summary,DST_25C_80SOC_step_7,https://web.calce.umd.edu/batteries/data/SP2_25C_DST.zip,https://calce.umd.edu/battery-data,SP20-2,DST,25.0,80.0,11_05_2015_SP20-2_DST_80SOC.xls,Channel_1-008,discharge,7,357,21364.6077999025,21723.605625719436,358.9978258169358,-0.5321751171413627,-3.9999728202819824,2.0002284049987793,3.7688751220703125,3.7437829971313477,3.4389519691467285,3.8849472999572754,1.015509055228904,nan,CALCE SP20-2 DST contiguous step segment summary.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reference_calce_dst_segment_summary,DST_25C_80SOC_step_8,https://web.calce.umd.edu/batteries/data/SP2_25C_DST.zip,https://calce.umd.edu/battery-data,SP20-2,DST,25.0,80.0,11_05_2015_SP20-2_DST_80SOC.xls,Channel_1-008,rest,8,1,21723.606847253675,21723.606847253675,0.0,0.0,0.0,0.0,3.7437829971313477,3.7437829971313477,3.7437829971313477,3.7437829971313477,nan,nan,CALCE SP20-2 DST contiguous step segment summary.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reference_calce_dst_segment_summary,DST_25C_80SOC_step_7,https://web.calce.umd.edu/batteries/data/SP2_25C_DST.zip,https://calce.umd.edu/battery-data,SP20-2,DST,25.0,80.0,11_05_2015_SP20-2_DST_80SOC.xls,Channel_1-008,discharge,7,714,21724.623122452635,22443.63534910349,719.0122266508552,-0.5336227688606946,-4.000153541564941,2.0004091262817383,3.7439448833465576,3.701530694961548,3.395890474319458,3.8634164333343506,1.0155413205175137,nan,CALCE SP20-2 DST contiguous step segment summary.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reference_calce_dst_segment_summary,DST_25C_80SOC_step_8,https://web.calce.umd.edu/batteries/data/SP2_25C_DST.zip,https://calce.umd.edu/battery-data,SP20-2,DST,25.0,80.0,11_05_2015_SP20-2_DST_80SOC.xls,Channel_1-008,rest,8,1,22443.635684549597,22443.635684549597,0.0,0.0,0.0,0.0,3.701692581176758,3.701692581176758,3.701692581176758,3.701692581176758,nan,nan,CALCE SP20-2 DST contiguous step segment summary.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reference_calce_dst_segment_summary,DST_25C_80SOC_step_7,https://web.calce.umd.edu/batteries/data/SP2_25C_DST.zip,https://calce.umd.edu/battery-data,SP20-2,DST,25.0,80.0,11_05_2015_SP20-2_DST_80SOC.xls,Channel_1-008,discharge,7,357,22444.651920082375,22803.64944999296,358.9975299105863,-0.5336508447440839,-4.001417636871338,2.0004091262817383,3.701692581176758,3.684208869934082,3.3779211044311523,3.8263447284698486,1.015551365515421,nan,CALCE SP20-2 DST contiguous step segment summary.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reference_calce_dst_segment_summary,DST_25C_80SOC_step_8,https://web.calce.umd.edu/batteries/data/SP2_25C_DST.zip,https://calce.umd.edu/battery-data,SP20-2,DST,25.0,80.0,11_05_2015_SP20-2_DST_80SOC.xls,Channel_1-008,rest,8,1,22803.65026118522,22803.65026118522,0.0,0.0,0.0,0.0,3.684208869934082,3.684208869934082,3.684208869934082,3.684208869934082,nan,nan,CALCE SP20-2 DST contiguous step segment summary.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reference_calce_dst_segment_summary,DST_25C_80SOC_step_7,https://web.calce.umd.edu/batteries/data/SP2_25C_DST.zip,https://calce.umd.edu/battery-data,SP20-2,DST,25.0,80.0,11_05_2015_SP20-2_DST_80SOC.xls,Channel_1-008,discharge,7,714,22804.666240864484,23523.6759664981,719.0097256336157,-0.5329499114380394,-4.001056671142578,2.000589609146118,3.684046983718872,3.655555248260498,3.3478105068206787,3.8108036518096924,1.0155158922352712,nan,CALCE SP20-2 DST contiguous step segment summary.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reference_calce_dst_segment_summary,DST_25C_80SOC_step_8,https://web.calce.umd.edu/batteries/data/SP2_25C_DST.zip,https://calce.umd.edu/battery-data,SP20-2,DST,25.0,80.0,11_05_2015_SP20-2_DST_80SOC.xls,Channel_1-008,rest,8,1,23523.69150558663,23523.69150558663,0.0,0.0,0.0,0.0,3.655555248260498,3.655555248260498,3.655555248260498,3.655555248260498,nan,nan,CALCE SP20-2 DST contiguous step segment summary.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reference_calce_dst_segment_summary,DST_25C_80SOC_step_7,https://web.calce.umd.edu/batteries/data/SP2_25C_DST.zip,https://calce.umd.edu/battery-data,SP20-2,DST,25.0,80.0,11_05_2015_SP20-2_DST_80SOC.xls,Channel_1-008,discharge,7,357,23524.70749388322,23883.70500626017,358.9975123769509,-0.533579010659927,-3.9999728202819824,2.0002284049987793,3.655717134475708,3.643899440765381,3.3353452682495117,3.7853875160217285,1.0155074361973675,nan,CALCE SP20-2 DST contiguous step segment summary.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reference_calce_dst_segment_summary,DST_25C_80SOC_step_8,https://web.calce.umd.edu/batteries/data/SP2_25C_DST.zip,https://calce.umd.edu/battery-data,SP20-2,DST,25.0,80.0,11_05_2015_SP20-2_DST_80SOC.xls,Channel_1-008,rest,8,1,23883.720692740997,23883.720692740997,0.0,0.0,0.0,0.0,3.643899440765381,3.643899440765381,3.643899440765381,3.643899440765381,nan,nan,CALCE SP20-2 DST contiguous step segment summary.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reference_calce_dst_segment_summary,DST_25C_80SOC_step_7,https://web.calce.umd.edu/batteries/data/SP2_25C_DST.zip,https://calce.umd.edu/battery-data,SP20-2,DST,25.0,80.0,11_05_2015_SP20-2_DST_80SOC.xls,Channel_1-008,discharge,7,357,23884.73718682487,24243.734685592957,358.9974987680871,-0.5335678808066305,-3.9997923374176025,2.000589609146118,3.643737554550171,3.6330530643463135,3.3238513469696045,3.774379253387451,1.0155483530143101,nan,CALCE SP20-2 DST contiguous step segment summary.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reference_calce_dst_segment_summary,DST_25C_80SOC_step_8,https://web.calce.umd.edu/batteries/data/SP2_25C_DST.zip,https://calce.umd.edu/battery-data,SP20-2,DST,25.0,80.0,11_05_2015_SP20-2_DST_80SOC.xls,Channel_1-008,rest,8,1,24243.735774583147,24243.735774583147,0.0,0.0,0.0,0.0,3.6330530643463135,3.6330530643463135,3.6330530643463135,3.6330530643463135,nan,nan,CALCE SP20-2 DST contiguous step segment summary.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reference_calce_dst_segment_summary,DST_25C_80SOC_step_7,https://web.calce.umd.edu/batteries/data/SP2_25C_DST.zip,https://calce.umd.edu/battery-data,SP20-2,DST,25.0,80.0,11_05_2015_SP20-2_DST_80SOC.xls,Channel_1-008,discharge,7,714,24244.751870238753,24963.762335091866,719.0104648531124,-0.5335625699120735,-3.9999728202819824,2.000951051712036,3.6332149505615234,3.613950490951538,3.3039393424987793,3.7640185356140137,1.015544292909908,nan,CALCE SP20-2 DST contiguous step segment summary.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reference_calce_dst_segment_summary,DST_25C_80SOC_step_8,https://web.calce.umd.edu/batteries/data/SP2_25C_DST.zip,https://calce.umd.edu/battery-data,SP20-2,DST,25.0,80.0,11_05_2015_SP20-2_DST_80SOC.xls,Channel_1-008,rest,8,1,24963.762526815954,24963.762526815954,0.0,0.0,0.0,0.0,3.613950490951538,3.613950490951538,3.613950490951538,3.613950490951538,nan,nan,CALCE SP20-2 DST contiguous step segment summary.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reference_calce_dst_segment_summary,DST_25C_80SOC_step_7,https://web.calce.umd.edu/batteries/data/SP2_25C_DST.zip,https://calce.umd.edu/battery-data,SP20-2,DST,25.0,80.0,11_05_2015_SP20-2_DST_80SOC.xls,Channel_1-008,discharge,7,357,24964.777768705902,25323.775274010255,358.99750530435267,-0.5335597866593488,-3.9997923374176025,2.000770330429077,3.614112377166748,3.6050467491149902,3.2947118282318115,3.7455637454986572,1.0155383606524993,nan,CALCE SP20-2 DST contiguous step segment summary.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reference_calce_dst_segment_summary,DST_25C_80SOC_step_8,https://web.calce.umd.edu/batteries/data/SP2_25C_DST.zip,https://calce.umd.edu/battery-data,SP20-2,DST,25.0,80.0,11_05_2015_SP20-2_DST_80SOC.xls,Channel_1-008,rest,8,1,25323.776425976575,25323.776425976575,0.0,0.0,0.0,0.0,3.6050467491149902,3.6050467491149902,3.6050467491149902,3.6050467491149902,nan,nan,CALCE SP20-2 DST contiguous step segment summary.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reference_calce_dst_segment_summary,DST_25C_80SOC_step_7,https://web.calce.umd.edu/batteries/data/SP2_25C_DST.zip,https://calce.umd.edu/battery-data,SP20-2,DST,25.0,80.0,11_05_2015_SP20-2_DST_80SOC.xls,Channel_1-008,discharge,7,357,25324.79205536795,25683.790173778,358.99811841005067,-0.5335638348095256,-3.9996116161346436,2.001131534576416,3.6050467491149902,3.5964667797088623,3.2859699726104736,3.7366600036621094,1.0155283732983662,nan,CALCE SP20-2 DST contiguous step segment summary.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reference_calce_dst_segment_summary,DST_25C_80SOC_step_8,https://web.calce.umd.edu/batteries/data/SP2_25C_DST.zip,https://calce.umd.edu/battery-data,SP20-2,DST,25.0,80.0,11_05_2015_SP20-2_DST_80SOC.xls,Channel_1-008,rest,8,1,25683.791461661553,25683.791461661553,0.0,0.0,0.0,0.0,3.5963048934936523,3.5963048934936523,3.5963048934936523,3.5963048934936523,nan,nan,CALCE SP20-2 DST contiguous step segment summary.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reference_calce_dst_segment_summary,DST_25C_80SOC_step_7,https://web.calce.umd.edu/batteries/data/SP2_25C_DST.zip,https://calce.umd.edu/battery-data,SP20-2,DST,25.0,80.0,11_05_2015_SP20-2_DST_80SOC.xls,Channel_1-008,discharge,7,357,25684.808076645648,26043.80586609709,358.99778945144135,-0.5335744580435186,-4.000514507293701,2.0004091262817383,3.5964667797088623,3.5877251625061035,3.276904344558716,3.7282419204711914,1.0155351902612892,nan,CALCE SP20-2 DST contiguous step segment summary.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reference_calce_dst_segment_summary,DST_25C_80SOC_step_8,https://web.calce.umd.edu/batteries/data/SP2_25C_DST.zip,https://calce.umd.edu/battery-data,SP20-2,DST,25.0,80.0,11_05_2015_SP20-2_DST_80SOC.xls,Channel_1-008,rest,8,1,26043.820787949964,26043.820787949964,0.0,0.0,0.0,0.0,3.5877251625061035,3.5877251625061035,3.5877251625061035,3.5877251625061035,nan,nan,CALCE SP20-2 DST contiguous step segment summary.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reference_calce_dst_segment_summary,DST_25C_80SOC_step_7,https://web.calce.umd.edu/batteries/data/SP2_25C_DST.zip,https://calce.umd.edu/battery-data,SP20-2,DST,25.0,80.0,11_05_2015_SP20-2_DST_80SOC.xls,Channel_1-008,discharge,7,357,26044.836711045624,26403.83417343819,358.9974623925664,-0.5335572577827233,-3.9997923374176025,2.0002284049987793,3.5877251625061035,3.5786595344543457,3.267677068710327,3.7195000648498535,1.0155591699331126,nan,CALCE SP20-2 DST contiguous step segment summary.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reference_calce_dst_segment_summary,DST_25C_80SOC_step_8,https://web.calce.umd.edu/batteries/data/SP2_25C_DST.zip,https://calce.umd.edu/battery-data,SP20-2,DST,25.0,80.0,11_05_2015_SP20-2_DST_80SOC.xls,Channel_1-008,rest,8,1,26403.83460083039,26403.83460083039,0.0,0.0,0.0,0.0,3.5786595344543457,3.5786595344543457,3.5786595344543457,3.5786595344543457,nan,nan,CALCE SP20-2 DST contiguous step segment summary.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reference_calce_dst_segment_summary,DST_25C_80SOC_step_7,https://web.calce.umd.edu/batteries/data/SP2_25C_DST.zip,https://calce.umd.edu/battery-data,SP20-2,DST,25.0,80.0,11_05_2015_SP20-2_DST_80SOC.xls,Channel_1-008,discharge,7,357,26404.850177643024,26763.848038281612,358.99786063858846,-0.5321690446065125,-3.9999728202819824,2.000770330429077,3.5788214206695557,3.569432020187378,3.2578020095825195,3.7102725505828857,1.0155308143712318,nan,CALCE SP20-2 DST contiguous step segment summary.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reference_calce_dst_segment_summary,DST_25C_80SOC_step_8,https://web.calce.umd.edu/batteries/data/SP2_25C_DST.zip,https://calce.umd.edu/battery-data,SP20-2,DST,25.0,80.0,11_05_2015_SP20-2_DST_80SOC.xls,Channel_1-008,rest,8,1,26763.849005115007,26763.849005115007,0.0,0.0,0.0,0.0,3.569432020187378,3.569432020187378,3.569432020187378,3.569432020187378,nan,nan,CALCE SP20-2 DST contiguous step segment summary.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reference_calce_dst_segment_summary,DST_25C_80SOC_step_7,https://web.calce.umd.edu/batteries/data/SP2_25C_DST.zip,https://calce.umd.edu/battery-data,SP20-2,DST,25.0,80.0,11_05_2015_SP20-2_DST_80SOC.xls,Channel_1-008,discharge,7,357,26764.86543109697,27123.862965764387,358.9975346674182,-0.533561809273539,-3.9999728202819824,2.000770330429077,3.569270133972168,3.5589094161987305,3.2463080883026123,3.700559377670288,1.0155299497237138,nan,CALCE SP20-2 DST contiguous step segment summary.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reference_calce_dst_segment_summary,DST_25C_80SOC_step_8,https://web.calce.umd.edu/batteries/data/SP2_25C_DST.zip,https://calce.umd.edu/battery-data,SP20-2,DST,25.0,80.0,11_05_2015_SP20-2_DST_80SOC.xls,Channel_1-008,rest,8,1,27123.8776512221,27123.8776512221,0.0,0.0,0.0,0.0,3.5589094161987305,3.5589094161987305,3.5589094161987305,3.5589094161987305,nan,nan,CALCE SP20-2 DST contiguous step segment summary.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reference_calce_dst_segment_summary,DST_25C_80SOC_step_7,https://web.calce.umd.edu/batteries/data/SP2_25C_DST.zip,https://calce.umd.edu/battery-data,SP20-2,DST,25.0,80.0,11_05_2015_SP20-2_DST_80SOC.xls,Channel_1-008,discharge,7,357,27124.877672826777,27483.89078930895,359.01311648217234,-0.5321548800489602,-4.000514507293701,2.001131534576416,3.5590713024139404,3.5467679500579834,3.2328715324401855,3.689227342605591,1.0154908900221926,nan,CALCE SP20-2 DST contiguous step segment summary.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reference_calce_dst_segment_summary,DST_25C_80SOC_step_8,https://web.calce.umd.edu/batteries/data/SP2_25C_DST.zip,https://calce.umd.edu/battery-data,SP20-2,DST,25.0,80.0,11_05_2015_SP20-2_DST_80SOC.xls,Channel_1-008,rest,8,1,27483.890874222703,27483.890874222703,0.0,0.0,0.0,0.0,3.5466060638427734,3.5466060638427734,3.5466060638427734,3.5466060638427734,nan,nan,CALCE SP20-2 DST contiguous step segment summary.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reference_calce_dst_segment_summary,DST_25C_80SOC_step_7,https://web.calce.umd.edu/batteries/data/SP2_25C_DST.zip,https://calce.umd.edu/battery-data,SP20-2,DST,25.0,80.0,11_05_2015_SP20-2_DST_80SOC.xls,Channel_1-008,discharge,7,357,27484.90645300281,27843.90387212771,358.99741912489844,-0.5335683892624917,-4.0003342628479,2.0002284049987793,3.5467679500579834,3.531388759613037,3.21506404876709,3.675790786743164,1.0155424157401285,nan,CALCE SP20-2 DST contiguous step segment summary.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reference_calce_dst_segment_summary,DST_25C_80SOC_step_8,https://web.calce.umd.edu/batteries/data/SP2_25C_DST.zip,https://calce.umd.edu/battery-data,SP20-2,DST,25.0,80.0,11_05_2015_SP20-2_DST_80SOC.xls,Channel_1-008,rest,8,1,27843.919752881626,27843.919752881626,0.0,0.0,0.0,0.0,3.531388759613037,3.531388759613037,3.531388759613037,3.531388759613037,nan,nan,CALCE SP20-2 DST contiguous step segment summary.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reference_calce_dst_segment_summary,DST_25C_80SOC_step_7,https://web.calce.umd.edu/batteries/data/SP2_25C_DST.zip,https://calce.umd.edu/battery-data,SP20-2,DST,25.0,80.0,11_05_2015_SP20-2_DST_80SOC.xls,Channel_1-008,discharge,7,357,27844.92081822938,28203.933773239733,359.012955010352,-0.5335597873501368,-4.0003342628479,2.000589609146118,3.531550645828247,3.511153221130371,3.1923999786376953,3.6574978828430176,1.0154927797229902,nan,CALCE SP20-2 DST contiguous step segment summary.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reference_calce_dst_segment_summary,DST_25C_80SOC_step_8,https://web.calce.umd.edu/batteries/data/SP2_25C_DST.zip,https://calce.umd.edu/battery-data,SP20-2,DST,25.0,80.0,11_05_2015_SP20-2_DST_80SOC.xls,Channel_1-008,rest,8,1,28203.935028741125,28203.935028741125,0.0,0.0,0.0,0.0,3.511315107345581,3.511315107345581,3.511315107345581,3.511315107345581,nan,nan,CALCE SP20-2 DST contiguous step segment summary.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reference_calce_dst_segment_summary,DST_25C_80SOC_step_7,https://web.calce.umd.edu/batteries/data/SP2_25C_DST.zip,https://calce.umd.edu/battery-data,SP20-2,DST,25.0,80.0,11_05_2015_SP20-2_DST_80SOC.xls,Channel_1-008,discharge,7,714,28204.952002105267,28923.96210784981,719.0101057445427,-0.5328644171773087,-4.000514507293701,2.000589609146118,3.511153221130371,3.4603209495544434,3.119389533996582,3.6337006092071533,1.0155415009649005,nan,CALCE SP20-2 DST contiguous step segment summary.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reference_calce_dst_segment_summary,DST_25C_80SOC_step_8,https://web.calce.umd.edu/batteries/data/SP2_25C_DST.zip,https://calce.umd.edu/battery-data,SP20-2,DST,25.0,80.0,11_05_2015_SP20-2_DST_80SOC.xls,Channel_1-008,rest,8,1,28923.96238661932,28923.96238661932,0.0,0.0,0.0,0.0,3.4603209495544434,3.4603209495544434,3.4603209495544434,3.4603209495544434,nan,nan,CALCE SP20-2 DST contiguous step segment summary.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reference_calce_dst_segment_summary,DST_25C_80SOC_step_7,https://web.calce.umd.edu/batteries/data/SP2_25C_DST.zip,https://calce.umd.edu/battery-data,SP20-2,DST,25.0,80.0,11_05_2015_SP20-2_DST_80SOC.xls,Channel_1-008,discharge,7,357,28924.978145265795,29283.97566386824,358.9975186024458,-0.533576480778771,-4.00069522857666,2.0004091262817383,3.4604828357696533,3.4439704418182373,3.0685575008392334,3.5992188453674316,1.0155371551518328,nan,CALCE SP20-2 DST contiguous step segment summary.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reference_calce_dst_segment_summary,DST_25C_80SOC_step_8,https://web.calce.umd.edu/batteries/data/SP2_25C_DST.zip,https://calce.umd.edu/battery-data,SP20-2,DST,25.0,80.0,11_05_2015_SP20-2_DST_80SOC.xls,Channel_1-008,rest,8,1,29283.97653554083,29283.97653554083,0.0,0.0,0.0,0.0,3.4439704418182373,3.4439704418182373,3.4439704418182373,3.4439704418182373,nan,nan,CALCE SP20-2 DST contiguous step segment summary.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
