row_type,name,metric,value,unit,source_file,source_url,evidence_role,note,effect,prop_diameter_in,prop_diameter_m,facility,source_csv,row_index,distance_cm,distance_over_diameter,distance_over_radius,pwm,rpm_1,rpm_2,rpm_mean,fz_n,wall_force_n,abs_wall_force_n,wall_moment_nm,abs_wall_moment_nm,far_baseline_distance_cm,fz_over_far_same_pwm,source_mat,uncertainty_group
surface_jirs2024_packet_measurement,wall_10in_txc_d36.75_pwm1524_r18,wall_force_n,-0.012374,N,docs/data/raw/surface_jirs2024_effect/10846_2024_2155_MOESM1_ESM.zip,https://static-content.springer.com/esm/art%3A10.1007%2Fs10846-024-02155-7/MediaObjects/10846_2024_2155_MOESM1_ESM.zip,normalized_measurement,"Distance is from propeller plane for ground/ceiling and closest motor axis for wall, following source CSV legend.",wall,10,0.254,txc,WallEffect_10_txc.csv,18,36.75,1.4468503937,2.8937007874,1524,3456.075,3374.6,3415.3375,,-0.012374,0.012374,-0.038325,0.038325,,,,
surface_jirs2024_packet_measurement,wall_10in_txc_d36.75_pwm1641_r19,wall_force_n,0.034648,N,docs/data/raw/surface_jirs2024_effect/10846_2024_2155_MOESM1_ESM.zip,https://static-content.springer.com/esm/art%3A10.1007%2Fs10846-024-02155-7/MediaObjects/10846_2024_2155_MOESM1_ESM.zip,normalized_measurement,"Distance is from propeller plane for ground/ceiling and closest motor axis for wall, following source CSV legend.",wall,10,0.254,txc,WallEffect_10_txc.csv,19,36.75,1.4468503937,2.8937007874,1641,3921.9,3804.175,3863.0375,,0.034648,0.034648,-0.048331,0.048331,,,,
surface_jirs2024_packet_measurement,wall_10in_txc_d36.75_pwm2000_r20,wall_force_n,0.10359,N,docs/data/raw/surface_jirs2024_effect/10846_2024_2155_MOESM1_ESM.zip,https://static-content.springer.com/esm/art%3A10.1007%2Fs10846-024-02155-7/MediaObjects/10846_2024_2155_MOESM1_ESM.zip,normalized_measurement,"Distance is from propeller plane for ground/ceiling and closest motor axis for wall, following source CSV legend.",wall,10,0.254,txc,WallEffect_10_txc.csv,20,36.75,1.4468503937,2.8937007874,2000,4796.1,4595.6,4695.85,,0.10359,0.10359,-0.0542,0.0542,,,,
surface_jirs2024_packet_measurement,wall_12in_DU2SRI_d15.24_pwm1430_r1,wall_force_n,-0.081581,N,docs/data/raw/surface_jirs2024_effect/10846_2024_2155_MOESM1_ESM.zip,https://static-content.springer.com/esm/art%3A10.1007%2Fs10846-024-02155-7/MediaObjects/10846_2024_2155_MOESM1_ESM.zip,normalized_measurement,"Distance is from propeller plane for ground/ceiling and closest motor axis for wall, following source CSV legend.",wall,12,0.3048,DU2SRI,WallEffect_12_DU2SRI.csv,1,15.24,0.5,1,1430,2997.9,,2997.9,,-0.081581,0.081581,0.013801,0.013801,,,,
surface_jirs2024_packet_measurement,wall_12in_DU2SRI_d15.24_pwm1529_r2,wall_force_n,-0.10052,N,docs/data/raw/surface_jirs2024_effect/10846_2024_2155_MOESM1_ESM.zip,https://static-content.springer.com/esm/art%3A10.1007%2Fs10846-024-02155-7/MediaObjects/10846_2024_2155_MOESM1_ESM.zip,normalized_measurement,"Distance is from propeller plane for ground/ceiling and closest motor axis for wall, following source CSV legend.",wall,12,0.3048,DU2SRI,WallEffect_12_DU2SRI.csv,2,15.24,0.5,1,1529,3624.7,,3624.7,,-0.10052,0.10052,0.025133,0.025133,,,,
surface_jirs2024_packet_measurement,wall_12in_DU2SRI_d15.24_pwm1586_r3,wall_force_n,-0.13726,N,docs/data/raw/surface_jirs2024_effect/10846_2024_2155_MOESM1_ESM.zip,https://static-content.springer.com/esm/art%3A10.1007%2Fs10846-024-02155-7/MediaObjects/10846_2024_2155_MOESM1_ESM.zip,normalized_measurement,"Distance is from propeller plane for ground/ceiling and closest motor axis for wall, following source CSV legend.",wall,12,0.3048,DU2SRI,WallEffect_12_DU2SRI.csv,3,15.24,0.5,1,1586,4035.7,,4035.7,,-0.13726,0.13726,0.03752,0.03752,,,,
surface_jirs2024_packet_measurement,wall_12in_DU2SRI_d15.24_pwm1636_r4,wall_force_n,-0.18046,N,docs/data/raw/surface_jirs2024_effect/10846_2024_2155_MOESM1_ESM.zip,https://static-content.springer.com/esm/art%3A10.1007%2Fs10846-024-02155-7/MediaObjects/10846_2024_2155_MOESM1_ESM.zip,normalized_measurement,"Distance is from propeller plane for ground/ceiling and closest motor axis for wall, following source CSV legend.",wall,12,0.3048,DU2SRI,WallEffect_12_DU2SRI.csv,4,15.24,0.5,1,1636,4404.1,,4404.1,,-0.18046,0.18046,0.029393,0.029393,,,,
surface_jirs2024_packet_measurement,wall_12in_DU2SRI_d15.24_pwm1681_r5,wall_force_n,-0.08458,N,docs/data/raw/surface_jirs2024_effect/10846_2024_2155_MOESM1_ESM.zip,https://static-content.springer.com/esm/art%3A10.1007%2Fs10846-024-02155-7/MediaObjects/10846_2024_2155_MOESM1_ESM.zip,normalized_measurement,"Distance is from propeller plane for ground/ceiling and closest motor axis for wall, following source CSV legend.",wall,12,0.3048,DU2SRI,WallEffect_12_DU2SRI.csv,5,15.24,0.5,1,1681,4724.8,,4724.8,,-0.08458,0.08458,0.057839,0.057839,,,,
surface_jirs2024_packet_measurement,wall_12in_DU2SRI_d19.05_pwm1430_r6,wall_force_n,-0.038401,N,docs/data/raw/surface_jirs2024_effect/10846_2024_2155_MOESM1_ESM.zip,https://static-content.springer.com/esm/art%3A10.1007%2Fs10846-024-02155-7/MediaObjects/10846_2024_2155_MOESM1_ESM.zip,normalized_measurement,"Distance is from propeller plane for ground/ceiling and closest motor axis for wall, following source CSV legend.",wall,12,0.3048,DU2SRI,WallEffect_12_DU2SRI.csv,6,19.05,0.625,1.25,1430,3000,,3000,,-0.038401,0.038401,0.011384,0.011384,,,,
surface_jirs2024_packet_measurement,wall_12in_DU2SRI_d19.05_pwm1529_r7,wall_force_n,-0.061631,N,docs/data/raw/surface_jirs2024_effect/10846_2024_2155_MOESM1_ESM.zip,https://static-content.springer.com/esm/art%3A10.1007%2Fs10846-024-02155-7/MediaObjects/10846_2024_2155_MOESM1_ESM.zip,normalized_measurement,"Distance is from propeller plane for ground/ceiling and closest motor axis for wall, following source CSV legend.",wall,12,0.3048,DU2SRI,WallEffect_12_DU2SRI.csv,7,19.05,0.625,1.25,1529,3616.8,,3616.8,,-0.061631,0.061631,0.016078,0.016078,,,,
surface_jirs2024_packet_measurement,wall_12in_DU2SRI_d19.05_pwm1586_r8,wall_force_n,-0.10849,N,docs/data/raw/surface_jirs2024_effect/10846_2024_2155_MOESM1_ESM.zip,https://static-content.springer.com/esm/art%3A10.1007%2Fs10846-024-02155-7/MediaObjects/10846_2024_2155_MOESM1_ESM.zip,normalized_measurement,"Distance is from propeller plane for ground/ceiling and closest motor axis for wall, following source CSV legend.",wall,12,0.3048,DU2SRI,WallEffect_12_DU2SRI.csv,8,19.05,0.625,1.25,1586,4041.1,,4041.1,,-0.10849,0.10849,0.025016,0.025016,,,,
surface_jirs2024_packet_measurement,wall_12in_DU2SRI_d19.05_pwm1636_r9,wall_force_n,-0.045775,N,docs/data/raw/surface_jirs2024_effect/10846_2024_2155_MOESM1_ESM.zip,https://static-content.springer.com/esm/art%3A10.1007%2Fs10846-024-02155-7/MediaObjects/10846_2024_2155_MOESM1_ESM.zip,normalized_measurement,"Distance is from propeller plane for ground/ceiling and closest motor axis for wall, following source CSV legend.",wall,12,0.3048,DU2SRI,WallEffect_12_DU2SRI.csv,9,19.05,0.625,1.25,1636,4392.8,,4392.8,,-0.045775,0.045775,0.018182,0.018182,,,,
surface_jirs2024_packet_measurement,wall_12in_DU2SRI_d19.05_pwm1681_r10,wall_force_n,-0.15301,N,docs/data/raw/surface_jirs2024_effect/10846_2024_2155_MOESM1_ESM.zip,https://static-content.springer.com/esm/art%3A10.1007%2Fs10846-024-02155-7/MediaObjects/10846_2024_2155_MOESM1_ESM.zip,normalized_measurement,"Distance is from propeller plane for ground/ceiling and closest motor axis for wall, following source CSV legend.",wall,12,0.3048,DU2SRI,WallEffect_12_DU2SRI.csv,10,19.05,0.625,1.25,1681,4726.3,,4726.3,,-0.15301,0.15301,0.041541,0.041541,,,,
surface_jirs2024_packet_measurement,wall_12in_DU2SRI_d22.86_pwm1430_r11,wall_force_n,-0.075676,N,docs/data/raw/surface_jirs2024_effect/10846_2024_2155_MOESM1_ESM.zip,https://static-content.springer.com/esm/art%3A10.1007%2Fs10846-024-02155-7/MediaObjects/10846_2024_2155_MOESM1_ESM.zip,normalized_measurement,"Distance is from propeller plane for ground/ceiling and closest motor axis for wall, following source CSV legend.",wall,12,0.3048,DU2SRI,WallEffect_12_DU2SRI.csv,11,22.86,0.75,1.5,1430,2997.7,,2997.7,,-0.075676,0.075676,0.010949,0.010949,,,,
surface_jirs2024_packet_measurement,wall_12in_DU2SRI_d22.86_pwm1529_r12,wall_force_n,-0.13442,N,docs/data/raw/surface_jirs2024_effect/10846_2024_2155_MOESM1_ESM.zip,https://static-content.springer.com/esm/art%3A10.1007%2Fs10846-024-02155-7/MediaObjects/10846_2024_2155_MOESM1_ESM.zip,normalized_measurement,"Distance is from propeller plane for ground/ceiling and closest motor axis for wall, following source CSV legend.",wall,12,0.3048,DU2SRI,WallEffect_12_DU2SRI.csv,12,22.86,0.75,1.5,1529,3617.7,,3617.7,,-0.13442,0.13442,0.012343,0.012343,,,,
surface_jirs2024_packet_measurement,wall_12in_DU2SRI_d22.86_pwm1586_r13,wall_force_n,-0.070702,N,docs/data/raw/surface_jirs2024_effect/10846_2024_2155_MOESM1_ESM.zip,https://static-content.springer.com/esm/art%3A10.1007%2Fs10846-024-02155-7/MediaObjects/10846_2024_2155_MOESM1_ESM.zip,normalized_measurement,"Distance is from propeller plane for ground/ceiling and closest motor axis for wall, following source CSV legend.",wall,12,0.3048,DU2SRI,WallEffect_12_DU2SRI.csv,13,22.86,0.75,1.5,1586,4047.2,,4047.2,,-0.070702,0.070702,0.029697,0.029697,,,,
surface_jirs2024_packet_measurement,wall_12in_DU2SRI_d22.86_pwm1636_r14,wall_force_n,-0.10565,N,docs/data/raw/surface_jirs2024_effect/10846_2024_2155_MOESM1_ESM.zip,https://static-content.springer.com/esm/art%3A10.1007%2Fs10846-024-02155-7/MediaObjects/10846_2024_2155_MOESM1_ESM.zip,normalized_measurement,"Distance is from propeller plane for ground/ceiling and closest motor axis for wall, following source CSV legend.",wall,12,0.3048,DU2SRI,WallEffect_12_DU2SRI.csv,14,22.86,0.75,1.5,1636,4401.8,,4401.8,,-0.10565,0.10565,0.030699,0.030699,,,,
surface_jirs2024_packet_measurement,wall_12in_DU2SRI_d22.86_pwm1681_r15,wall_force_n,-0.1768,N,docs/data/raw/surface_jirs2024_effect/10846_2024_2155_MOESM1_ESM.zip,https://static-content.springer.com/esm/art%3A10.1007%2Fs10846-024-02155-7/MediaObjects/10846_2024_2155_MOESM1_ESM.zip,normalized_measurement,"Distance is from propeller plane for ground/ceiling and closest motor axis for wall, following source CSV legend.",wall,12,0.3048,DU2SRI,WallEffect_12_DU2SRI.csv,15,22.86,0.75,1.5,1681,4730.6,,4730.6,,-0.1768,0.1768,0.038767,0.038767,,,,
surface_jirs2024_packet_measurement,wall_12in_DU2SRI_d26.67_pwm1430_r16,wall_force_n,-0.1392,N,docs/data/raw/surface_jirs2024_effect/10846_2024_2155_MOESM1_ESM.zip,https://static-content.springer.com/esm/art%3A10.1007%2Fs10846-024-02155-7/MediaObjects/10846_2024_2155_MOESM1_ESM.zip,normalized_measurement,"Distance is from propeller plane for ground/ceiling and closest motor axis for wall, following source CSV legend.",wall,12,0.3048,DU2SRI,WallEffect_12_DU2SRI.csv,16,26.67,0.875,1.75,1430,2999,,2999,,-0.1392,0.1392,0.011609,0.011609,,,,
surface_jirs2024_packet_measurement,wall_12in_DU2SRI_d26.67_pwm1529_r17,wall_force_n,0.027532,N,docs/data/raw/surface_jirs2024_effect/10846_2024_2155_MOESM1_ESM.zip,https://static-content.springer.com/esm/art%3A10.1007%2Fs10846-024-02155-7/MediaObjects/10846_2024_2155_MOESM1_ESM.zip,normalized_measurement,"Distance is from propeller plane for ground/ceiling and closest motor axis for wall, following source CSV legend.",wall,12,0.3048,DU2SRI,WallEffect_12_DU2SRI.csv,17,26.67,0.875,1.75,1529,3623,,3623,,0.027532,0.027532,0.018935,0.018935,,,,
surface_jirs2024_packet_measurement,wall_12in_DU2SRI_d26.67_pwm1586_r18,wall_force_n,-0.090962,N,docs/data/raw/surface_jirs2024_effect/10846_2024_2155_MOESM1_ESM.zip,https://static-content.springer.com/esm/art%3A10.1007%2Fs10846-024-02155-7/MediaObjects/10846_2024_2155_MOESM1_ESM.zip,normalized_measurement,"Distance is from propeller plane for ground/ceiling and closest motor axis for wall, following source CSV legend.",wall,12,0.3048,DU2SRI,WallEffect_12_DU2SRI.csv,18,26.67,0.875,1.75,1586,4033.6,,4033.6,,-0.090962,0.090962,0.021568,0.021568,,,,
surface_jirs2024_packet_measurement,wall_12in_DU2SRI_d26.67_pwm1636_r19,wall_force_n,-0.09864,N,docs/data/raw/surface_jirs2024_effect/10846_2024_2155_MOESM1_ESM.zip,https://static-content.springer.com/esm/art%3A10.1007%2Fs10846-024-02155-7/MediaObjects/10846_2024_2155_MOESM1_ESM.zip,normalized_measurement,"Distance is from propeller plane for ground/ceiling and closest motor axis for wall, following source CSV legend.",wall,12,0.3048,DU2SRI,WallEffect_12_DU2SRI.csv,19,26.67,0.875,1.75,1636,4401.5,,4401.5,,-0.09864,0.09864,0.032708,0.032708,,,,
surface_jirs2024_packet_measurement,wall_12in_DU2SRI_d26.67_pwm1681_r20,wall_force_n,-0.15883,N,docs/data/raw/surface_jirs2024_effect/10846_2024_2155_MOESM1_ESM.zip,https://static-content.springer.com/esm/art%3A10.1007%2Fs10846-024-02155-7/MediaObjects/10846_2024_2155_MOESM1_ESM.zip,normalized_measurement,"Distance is from propeller plane for ground/ceiling and closest motor axis for wall, following source CSV legend.",wall,12,0.3048,DU2SRI,WallEffect_12_DU2SRI.csv,20,26.67,0.875,1.75,1681,4725.6,,4725.6,,-0.15883,0.15883,0.033348,0.033348,,,,
surface_jirs2024_packet_measurement,wall_12in_DU2SRI_d30.48_pwm1430_r21,wall_force_n,-0.074191,N,docs/data/raw/surface_jirs2024_effect/10846_2024_2155_MOESM1_ESM.zip,https://static-content.springer.com/esm/art%3A10.1007%2Fs10846-024-02155-7/MediaObjects/10846_2024_2155_MOESM1_ESM.zip,normalized_measurement,"Distance is from propeller plane for ground/ceiling and closest motor axis for wall, following source CSV legend.",wall,12,0.3048,DU2SRI,WallEffect_12_DU2SRI.csv,21,30.48,1,2,1430,3000.9,,3000.9,,-0.074191,0.074191,0.012194,0.012194,,,,
surface_jirs2024_packet_measurement,wall_12in_DU2SRI_d30.48_pwm1529_r22,wall_force_n,-0.043697,N,docs/data/raw/surface_jirs2024_effect/10846_2024_2155_MOESM1_ESM.zip,https://static-content.springer.com/esm/art%3A10.1007%2Fs10846-024-02155-7/MediaObjects/10846_2024_2155_MOESM1_ESM.zip,normalized_measurement,"Distance is from propeller plane for ground/ceiling and closest motor axis for wall, following source CSV legend.",wall,12,0.3048,DU2SRI,WallEffect_12_DU2SRI.csv,22,30.48,1,2,1529,3619.6,,3619.6,,-0.043697,0.043697,0.019218,0.019218,,,,
surface_jirs2024_packet_measurement,wall_12in_DU2SRI_d30.48_pwm1586_r23,wall_force_n,-0.13674,N,docs/data/raw/surface_jirs2024_effect/10846_2024_2155_MOESM1_ESM.zip,https://static-content.springer.com/esm/art%3A10.1007%2Fs10846-024-02155-7/MediaObjects/10846_2024_2155_MOESM1_ESM.zip,normalized_measurement,"Distance is from propeller plane for ground/ceiling and closest motor axis for wall, following source CSV legend.",wall,12,0.3048,DU2SRI,WallEffect_12_DU2SRI.csv,23,30.48,1,2,1586,4021.5,,4021.5,,-0.13674,0.13674,0.021573,0.021573,,,,
surface_jirs2024_packet_measurement,wall_12in_DU2SRI_d30.48_pwm1636_r24,wall_force_n,-0.16993,N,docs/data/raw/surface_jirs2024_effect/10846_2024_2155_MOESM1_ESM.zip,https://static-content.springer.com/esm/art%3A10.1007%2Fs10846-024-02155-7/MediaObjects/10846_2024_2155_MOESM1_ESM.zip,normalized_measurement,"Distance is from propeller plane for ground/ceiling and closest motor axis for wall, following source CSV legend.",wall,12,0.3048,DU2SRI,WallEffect_12_DU2SRI.csv,24,30.48,1,2,1636,4401.9,,4401.9,,-0.16993,0.16993,0.01509,0.01509,,,,
surface_jirs2024_packet_measurement,wall_12in_DU2SRI_d30.48_pwm1681_r25,wall_force_n,-0.11755,N,docs/data/raw/surface_jirs2024_effect/10846_2024_2155_MOESM1_ESM.zip,https://static-content.springer.com/esm/art%3A10.1007%2Fs10846-024-02155-7/MediaObjects/10846_2024_2155_MOESM1_ESM.zip,normalized_measurement,"Distance is from propeller plane for ground/ceiling and closest motor axis for wall, following source CSV legend.",wall,12,0.3048,DU2SRI,WallEffect_12_DU2SRI.csv,25,30.48,1,2,1681,4722.7,,4722.7,,-0.11755,0.11755,0.024756,0.024756,,,,
surface_jirs2024_packet_measurement,wall_12in_DU2SRI_d38.1_pwm1430_r26,wall_force_n,-0.039869,N,docs/data/raw/surface_jirs2024_effect/10846_2024_2155_MOESM1_ESM.zip,https://static-content.springer.com/esm/art%3A10.1007%2Fs10846-024-02155-7/MediaObjects/10846_2024_2155_MOESM1_ESM.zip,normalized_measurement,"Distance is from propeller plane for ground/ceiling and closest motor axis for wall, following source CSV legend.",wall,12,0.3048,DU2SRI,WallEffect_12_DU2SRI.csv,26,38.1,1.25,2.5,1430,2994.3,,2994.3,,-0.039869,0.039869,0.0080631,0.0080631,,,,
surface_jirs2024_packet_measurement,wall_12in_DU2SRI_d38.1_pwm1529_r27,wall_force_n,0.10075,N,docs/data/raw/surface_jirs2024_effect/10846_2024_2155_MOESM1_ESM.zip,https://static-content.springer.com/esm/art%3A10.1007%2Fs10846-024-02155-7/MediaObjects/10846_2024_2155_MOESM1_ESM.zip,normalized_measurement,"Distance is from propeller plane for ground/ceiling and closest motor axis for wall, following source CSV legend.",wall,12,0.3048,DU2SRI,WallEffect_12_DU2SRI.csv,27,38.1,1.25,2.5,1529,3623.2,,3623.2,,0.10075,0.10075,0.013221,0.013221,,,,
surface_jirs2024_packet_measurement,wall_12in_DU2SRI_d38.1_pwm1586_r28,wall_force_n,0.14739,N,docs/data/raw/surface_jirs2024_effect/10846_2024_2155_MOESM1_ESM.zip,https://static-content.springer.com/esm/art%3A10.1007%2Fs10846-024-02155-7/MediaObjects/10846_2024_2155_MOESM1_ESM.zip,normalized_measurement,"Distance is from propeller plane for ground/ceiling and closest motor axis for wall, following source CSV legend.",wall,12,0.3048,DU2SRI,WallEffect_12_DU2SRI.csv,28,38.1,1.25,2.5,1586,4033.1,,4033.1,,0.14739,0.14739,0.017074,0.017074,,,,
surface_jirs2024_packet_measurement,wall_12in_DU2SRI_d38.1_pwm1636_r29,wall_force_n,0.0011652,N,docs/data/raw/surface_jirs2024_effect/10846_2024_2155_MOESM1_ESM.zip,https://static-content.springer.com/esm/art%3A10.1007%2Fs10846-024-02155-7/MediaObjects/10846_2024_2155_MOESM1_ESM.zip,normalized_measurement,"Distance is from propeller plane for ground/ceiling and closest motor axis for wall, following source CSV legend.",wall,12,0.3048,DU2SRI,WallEffect_12_DU2SRI.csv,29,38.1,1.25,2.5,1636,4389.7,,4389.7,,0.0011652,0.0011652,0.017076,0.017076,,,,
surface_jirs2024_packet_measurement,wall_12in_DU2SRI_d38.1_pwm1681_r30,wall_force_n,0.088872,N,docs/data/raw/surface_jirs2024_effect/10846_2024_2155_MOESM1_ESM.zip,https://static-content.springer.com/esm/art%3A10.1007%2Fs10846-024-02155-7/MediaObjects/10846_2024_2155_MOESM1_ESM.zip,normalized_measurement,"Distance is from propeller plane for ground/ceiling and closest motor axis for wall, following source CSV legend.",wall,12,0.3048,DU2SRI,WallEffect_12_DU2SRI.csv,30,38.1,1.25,2.5,1681,4727.2,,4727.2,,0.088872,0.088872,0.023018,0.023018,,,,
surface_jirs2024_packet_measurement,wall_12in_DU2SRI_d45.72_pwm1430_r31,wall_force_n,-0.055546,N,docs/data/raw/surface_jirs2024_effect/10846_2024_2155_MOESM1_ESM.zip,https://static-content.springer.com/esm/art%3A10.1007%2Fs10846-024-02155-7/MediaObjects/10846_2024_2155_MOESM1_ESM.zip,normalized_measurement,"Distance is from propeller plane for ground/ceiling and closest motor axis for wall, following source CSV legend.",wall,12,0.3048,DU2SRI,WallEffect_12_DU2SRI.csv,31,45.72,1.5,3,1430,3003.7,,3003.7,,-0.055546,0.055546,0.0029047,0.0029047,,,,
surface_jirs2024_packet_measurement,wall_12in_DU2SRI_d45.72_pwm1529_r32,wall_force_n,-0.028304,N,docs/data/raw/surface_jirs2024_effect/10846_2024_2155_MOESM1_ESM.zip,https://static-content.springer.com/esm/art%3A10.1007%2Fs10846-024-02155-7/MediaObjects/10846_2024_2155_MOESM1_ESM.zip,normalized_measurement,"Distance is from propeller plane for ground/ceiling and closest motor axis for wall, following source CSV legend.",wall,12,0.3048,DU2SRI,WallEffect_12_DU2SRI.csv,32,45.72,1.5,3,1529,3631.5,,3631.5,,-0.028304,0.028304,0.017735,0.017735,,,,
surface_jirs2024_packet_measurement,wall_12in_DU2SRI_d45.72_pwm1586_r33,wall_force_n,-0.055855,N,docs/data/raw/surface_jirs2024_effect/10846_2024_2155_MOESM1_ESM.zip,https://static-content.springer.com/esm/art%3A10.1007%2Fs10846-024-02155-7/MediaObjects/10846_2024_2155_MOESM1_ESM.zip,normalized_measurement,"Distance is from propeller plane for ground/ceiling and closest motor axis for wall, following source CSV legend.",wall,12,0.3048,DU2SRI,WallEffect_12_DU2SRI.csv,33,45.72,1.5,3,1586,4029.9,,4029.9,,-0.055855,0.055855,0.02266,0.02266,,,,
surface_jirs2024_packet_measurement,wall_12in_DU2SRI_d45.72_pwm1636_r34,wall_force_n,0.17086,N,docs/data/raw/surface_jirs2024_effect/10846_2024_2155_MOESM1_ESM.zip,https://static-content.springer.com/esm/art%3A10.1007%2Fs10846-024-02155-7/MediaObjects/10846_2024_2155_MOESM1_ESM.zip,normalized_measurement,"Distance is from propeller plane for ground/ceiling and closest motor axis for wall, following source CSV legend.",wall,12,0.3048,DU2SRI,WallEffect_12_DU2SRI.csv,34,45.72,1.5,3,1636,4400.8,,4400.8,,0.17086,0.17086,0.010935,0.010935,,,,
surface_jirs2024_packet_measurement,wall_12in_DU2SRI_d45.72_pwm1681_r35,wall_force_n,0.0068805,N,docs/data/raw/surface_jirs2024_effect/10846_2024_2155_MOESM1_ESM.zip,https://static-content.springer.com/esm/art%3A10.1007%2Fs10846-024-02155-7/MediaObjects/10846_2024_2155_MOESM1_ESM.zip,normalized_measurement,"Distance is from propeller plane for ground/ceiling and closest motor axis for wall, following source CSV legend.",wall,12,0.3048,DU2SRI,WallEffect_12_DU2SRI.csv,35,45.72,1.5,3,1681,4715.3,,4715.3,,0.0068805,0.0068805,0.013982,0.013982,,,,
surface_jirs2024_packet_measurement,wall_12in_txc_d15.24_pwm1219_r1,wall_force_n,0.030052,N,docs/data/raw/surface_jirs2024_effect/10846_2024_2155_MOESM1_ESM.zip,https://static-content.springer.com/esm/art%3A10.1007%2Fs10846-024-02155-7/MediaObjects/10846_2024_2155_MOESM1_ESM.zip,normalized_measurement,"Distance is from propeller plane for ground/ceiling and closest motor axis for wall, following source CSV legend.",wall,12,0.3048,txc,WallEffect_12_txc.csv,1,15.24,0.5,1,1219,1977.425,1994.65,1986.0375,,0.030052,0.030052,0.028991,0.028991,,,,
surface_jirs2024_packet_measurement,wall_12in_txc_d15.24_pwm1387_r2,wall_force_n,0.060458,N,docs/data/raw/surface_jirs2024_effect/10846_2024_2155_MOESM1_ESM.zip,https://static-content.springer.com/esm/art%3A10.1007%2Fs10846-024-02155-7/MediaObjects/10846_2024_2155_MOESM1_ESM.zip,normalized_measurement,"Distance is from propeller plane for ground/ceiling and closest motor axis for wall, following source CSV legend.",wall,12,0.3048,txc,WallEffect_12_txc.csv,2,15.24,0.5,1,1387,2568.925,2583.475,2576.2,,0.060458,0.060458,0.038679,0.038679,,,,
surface_jirs2024_packet_measurement,wall_12in_txc_d15.24_pwm1719_r3,wall_force_n,0.15945,N,docs/data/raw/surface_jirs2024_effect/10846_2024_2155_MOESM1_ESM.zip,https://static-content.springer.com/esm/art%3A10.1007%2Fs10846-024-02155-7/MediaObjects/10846_2024_2155_MOESM1_ESM.zip,normalized_measurement,"Distance is from propeller plane for ground/ceiling and closest motor axis for wall, following source CSV legend.",wall,12,0.3048,txc,WallEffect_12_txc.csv,3,15.24,0.5,1,1719,3693.15,3667.925,3680.5375,,0.15945,0.15945,0.11947,0.11947,,,,
surface_jirs2024_packet_measurement,wall_12in_txc_d15.24_pwm2000_r4,wall_force_n,0.21567,N,docs/data/raw/surface_jirs2024_effect/10846_2024_2155_MOESM1_ESM.zip,https://static-content.springer.com/esm/art%3A10.1007%2Fs10846-024-02155-7/MediaObjects/10846_2024_2155_MOESM1_ESM.zip,normalized_measurement,"Distance is from propeller plane for ground/ceiling and closest motor axis for wall, following source CSV legend.",wall,12,0.3048,txc,WallEffect_12_txc.csv,4,15.24,0.5,1,2000,4023.775,4038.7,4031.2375,,0.21567,0.21567,0.096343,0.096343,,,,
surface_jirs2024_packet_measurement,wall_12in_txc_d22.86_pwm1219_r5,wall_force_n,0.026163,N,docs/data/raw/surface_jirs2024_effect/10846_2024_2155_MOESM1_ESM.zip,https://static-content.springer.com/esm/art%3A10.1007%2Fs10846-024-02155-7/MediaObjects/10846_2024_2155_MOESM1_ESM.zip,normalized_measurement,"Distance is from propeller plane for ground/ceiling and closest motor axis for wall, following source CSV legend.",wall,12,0.3048,txc,WallEffect_12_txc.csv,5,22.86,0.75,1.5,1219,1976.625,1966.6,1971.6125,,0.026163,0.026163,0.01241,0.01241,,,,
surface_jirs2024_packet_measurement,wall_12in_txc_d22.86_pwm1387_r6,wall_force_n,0.035002,N,docs/data/raw/surface_jirs2024_effect/10846_2024_2155_MOESM1_ESM.zip,https://static-content.springer.com/esm/art%3A10.1007%2Fs10846-024-02155-7/MediaObjects/10846_2024_2155_MOESM1_ESM.zip,normalized_measurement,"Distance is from propeller plane for ground/ceiling and closest motor axis for wall, following source CSV legend.",wall,12,0.3048,txc,WallEffect_12_txc.csv,6,22.86,0.75,1.5,1387,2596.6,2585.025,2590.8125,,0.035002,0.035002,0.016263,0.016263,,,,
surface_jirs2024_packet_measurement,wall_12in_txc_d22.86_pwm1719_r7,wall_force_n,0.095459,N,docs/data/raw/surface_jirs2024_effect/10846_2024_2155_MOESM1_ESM.zip,https://static-content.springer.com/esm/art%3A10.1007%2Fs10846-024-02155-7/MediaObjects/10846_2024_2155_MOESM1_ESM.zip,normalized_measurement,"Distance is from propeller plane for ground/ceiling and closest motor axis for wall, following source CSV legend.",wall,12,0.3048,txc,WallEffect_12_txc.csv,7,22.86,0.75,1.5,1719,3712.825,3671.1,3691.9625,,0.095459,0.095459,0.064948,0.064948,,,,
surface_jirs2024_packet_measurement,wall_12in_txc_d22.86_pwm2000_r8,wall_force_n,0.17748,N,docs/data/raw/surface_jirs2024_effect/10846_2024_2155_MOESM1_ESM.zip,https://static-content.springer.com/esm/art%3A10.1007%2Fs10846-024-02155-7/MediaObjects/10846_2024_2155_MOESM1_ESM.zip,normalized_measurement,"Distance is from propeller plane for ground/ceiling and closest motor axis for wall, following source CSV legend.",wall,12,0.3048,txc,WallEffect_12_txc.csv,8,22.86,0.75,1.5,2000,3995.175,3986.25,3990.7125,,0.17748,0.17748,0.10218,0.10218,,,,
