row_type,name,metric,value,unit,source_file,source_url,evidence_role,note,window_rank,flight_id,archive,target_offset_s,profile,offset_from_vmax_s,elapsed_time_s,speed_m_s,horizontal_speed_m_s,roll_rad,pitch_rad,yaw_rad,body_velocity_x_m_s,body_velocity_y_m_s,body_velocity_z_m_s,body_z_forward_projection_signed,body_z_forward_projection_abs,body_z_angle_to_velocity_deg,body_z_tilt_from_world_z_abs_deg,thrust_mean_command,thrust_sum_command,channels_thrust_us,vbat_v,mean_thrust_forward_command_proxy,mean_thrust_forward_proxy_over_current_drag_over_max,mean_thrust_command_over_required_total_over_max,total_command_proxy,current_drag_force_n,current_drag_over_max_thrust,current_required_total_thrust_over_max,current_required_tilt_deg_for_drag_balance,is_vmax_sample
ratm_thrust_vector_packet_decimated_sample,window_rank_6_offset_-0.25s,sample,,,docs/data/ratm_high_speed_window_reference.csv,https://github.com/Drone-Racing/drone-racing-dataset/releases/tag/v3.0.0,traceability_sample,Nearest selected 500 Hz sample to the requested offset from vmax.,6,flight-01a-ellipse,autonomous,-0.25,ellipse,-0.25,11.842,19.939370986,19.9380622815,-0.498521703624,1.2447103911,0.46437695647,5.71278361704,-16.6556177259,9.35590812436,0.469217816897,0.469217816897,62.0164646896,73.6592368151,0.50330251408,2.01321005632,1524,21.79999924,0.236158506896,2.7825588839,2.31886970189,0.50330251408,4.58303306578,0.0848709826995,0.217046483323,23.0184023753,0
ratm_thrust_vector_packet_decimated_sample,window_rank_6_offset_+0.00s,sample,,,docs/data/ratm_high_speed_window_reference.csv,https://github.com/Drone-Racing/drone-racing-dataset/releases/tag/v3.0.0,traceability_sample,Nearest selected 500 Hz sample to the requested offset from vmax.,6,flight-01a-ellipse,autonomous,0,ellipse,0,12.092,21.7575469015,21.7486066118,-0.612090963612,0.468147590554,0.451346300645,17.8453109353,-12.3571129279,1.49582247767,0.0687495922422,0.0687495922422,86.0578289029,43.0810693366,0.305300535321,1.22120214129,1327,22.4389615167,0.0209892873147,0.222246678665,1.38167289695,0.305300535321,5.09983556021,0.0944413992631,0.220964409155,25.3030176894,1
ratm_thrust_vector_packet_decimated_sample,window_rank_6_offset_+0.25s,sample,,,docs/data/ratm_high_speed_window_reference.csv,https://github.com/Drone-Racing/drone-racing-dataset/releases/tag/v3.0.0,traceability_sample,Nearest selected 500 Hz sample to the requested offset from vmax.,6,flight-01a-ellipse,autonomous,0.25,ellipse,0.25,12.342,16.6206658218,16.58886691,-1.52070962891,-1.17121732597,0.828950947132,6.47374602438,12.2436401103,-9.1886028112,-0.552842040729,0.552842040729,56.4377918369,88.8839732756,0.757275210074,3.0291008403,1818,22.3119879389,0.418653572531,6.1393886432,3.58756566761,0.757275210074,3.68233617882,0.0681914107189,0.211083302784,18.8477490139,0
ratm_thrust_vector_packet_decimated_sample,window_rank_6_offset_+0.50s,sample,,,docs/data/ratm_high_speed_window_reference.csv,https://github.com/Drone-Racing/drone-racing-dataset/releases/tag/v3.0.0,traceability_sample,Nearest selected 500 Hz sample to the requested offset from vmax.,6,flight-01a-ellipse,autonomous,0.5,ellipse,0.5,12.592,4.33629306616,4.27227320691,0.28787323375,-1.31830700017,-2.9742145507,-1.44991365514,-2.23261431748,3.42295504756,0.789373549097,0.789373549097,37.8729928317,76.1408907287,0.948608933215,3.79443573286,1968,21.4623506375,0.748806800317,48.8622924069,4.73471045154,0.948608933215,0.827541345797,0.015324839737,0.200352047485,4.38681363463,0
ratm_thrust_vector_packet_global_summary,RATM_thrust_vector_feasibility_summary,window_count,6,count,docs/data/ratm_thrust_vector_feasibility_packet.csv,https://github.com/Drone-Racing/drone-racing-dataset/releases/tag/v3.0.0,compact_handoff,Selected fastest windows analyzed.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ratm_thrust_vector_packet_global_summary,RATM_thrust_vector_feasibility_summary,high_speed_sample_count,827,rows,docs/data/ratm_thrust_vector_feasibility_packet.csv,https://github.com/Drone-Racing/drone-racing-dataset/releases/tag/v3.0.0,compact_handoff,Samples at or above 21 m/s.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ratm_thrust_vector_packet_global_summary,RATM_thrust_vector_feasibility_summary,high_speed_duration_s,1.654,s,docs/data/ratm_thrust_vector_feasibility_packet.csv,https://github.com/Drone-Racing/drone-racing-dataset/releases/tag/v3.0.0,compact_handoff,High-speed sample count divided by 500 Hz.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ratm_thrust_vector_packet_global_summary,RATM_thrust_vector_feasibility_summary,vmax_speed_m_s_max,21.8533357096,m/s,docs/data/ratm_thrust_vector_feasibility_packet.csv,https://github.com/Drone-Racing/drone-racing-dataset/releases/tag/v3.0.0,compact_handoff,Fastest vmax among selected windows.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ratm_thrust_vector_packet_global_summary,RATM_thrust_vector_feasibility_summary,vmax_body_z_angle_to_velocity_deg_p50,82.1803044928,deg,docs/data/ratm_thrust_vector_feasibility_packet.csv,https://github.com/Drone-Racing/drone-racing-dataset/releases/tag/v3.0.0,compact_handoff,Median body-Z/velocity angle at window vmax.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ratm_thrust_vector_packet_global_summary,RATM_thrust_vector_feasibility_summary,vmax_body_z_projection_abs_p50,0.135993965921,projection,docs/data/ratm_thrust_vector_feasibility_packet.csv,https://github.com/Drone-Racing/drone-racing-dataset/releases/tag/v3.0.0,compact_handoff,Median absolute body-Z/velocity projection at window vmax.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ratm_thrust_vector_packet_global_summary,RATM_thrust_vector_feasibility_summary,vmax_thrust_mean_command_p50,0.290640777637,normalized command,docs/data/ratm_thrust_vector_feasibility_packet.csv,https://github.com/Drone-Racing/drone-racing-dataset/releases/tag/v3.0.0,compact_handoff,Median mean thrust command at window vmax.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ratm_thrust_vector_packet_global_summary,RATM_thrust_vector_feasibility_summary,vmax_forward_command_proxy_p50,0.0394416671244,normalized command,docs/data/ratm_thrust_vector_feasibility_packet.csv,https://github.com/Drone-Racing/drone-racing-dataset/releases/tag/v3.0.0,compact_handoff,Median command-projection proxy at window vmax.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ratm_thrust_vector_packet_global_summary,RATM_thrust_vector_feasibility_summary,vmax_current_drag_over_max_thrust_p50,0.0946821204701,ratio,docs/data/ratm_thrust_vector_feasibility_packet.csv,https://github.com/Drone-Racing/drone-racing-dataset/releases/tag/v3.0.0,compact_handoff,Median current drag force divided by current max thrust at vmax.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ratm_thrust_vector_packet_global_summary,RATM_thrust_vector_feasibility_summary,vmax_required_total_thrust_over_max_p50,0.22106740364,ratio,docs/data/ratm_thrust_vector_feasibility_packet.csv,https://github.com/Drone-Racing/drone-racing-dataset/releases/tag/v3.0.0,compact_handoff,Median current drag-balance total thrust over current max thrust at vmax.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ratm_thrust_vector_packet_global_summary,RATM_thrust_vector_feasibility_summary,vmax_proxy_over_current_drag_demand_p50,0.416548994824,ratio,docs/data/ratm_thrust_vector_feasibility_packet.csv,https://github.com/Drone-Racing/drone-racing-dataset/releases/tag/v3.0.0,compact_handoff,Median command-projection proxy divided by current drag/max demand at vmax.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ratm_thrust_vector_packet_global_summary,RATM_thrust_vector_feasibility_summary,high_speed_proxy_over_current_drag_demand_p50,0.685587581032,ratio,docs/data/ratm_thrust_vector_feasibility_packet.csv,https://github.com/Drone-Racing/drone-racing-dataset/releases/tag/v3.0.0,compact_handoff,Median command-projection proxy divided by current drag/max demand across high-speed samples.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ratm_thrust_vector_packet_method,method,scope_and_caveat,"Uses ZYX Euler attitude from RATM 500 Hz synchronized CSVs to project the body-Z axis onto the velocity direction. The absolute projection is a sign-convention-safe thrust-axis proxy, not a calibrated force. Compare it with current drag/max-thrust demand only as a feasibility guard.",text,docs/data/ratm_thrust_vector_feasibility_packet.csv,https://github.com/tii-racing/drone-racing-dataset,method,"Do not fit CdA directly from these powered racing windows without reconstructing actual thrust magnitude, prop unloading, wind, and coordinate conventions.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
