row_type,name,source,source_page,brand,family,preset,reference_prop,current_diameter_in,reference_diameter_in,diameter_delta_in,diameter_delta_percent,current_radius_m,reference_radius_m,current_blade_pitch_m,reference_pitch_m,current_pitch_in,reference_pitch_in,current_pitch_to_diameter,reference_pitch_to_diameter,current_pitch_over_reference,current_pitch_to_diameter_over_reference,current_pitch_speed_m_s_at_1000rpm,reference_pitch_speed_m_s_at_1000rpm,current_pitch_speed_over_reference,current_hover_rpm,current_max_rpm,current_hover_pitch_speed_m_s,current_max_pitch_speed_m_s,radial_fraction_r_over_r,radial_fraction_min,radial_fraction_max,geometry_station_count,current_proxy_chord_m,current_proxy_chord_to_radius,reference_chord_m,reference_chord_m_70r,reference_chord_to_radius,reference_chord_to_radius_mean,reference_chord_to_radius_max,reference_chord_to_radius_70r,reference_chord_to_diameter,reference_chord_to_diameter_70r,current_proxy_chord_over_reference_70r,reference_beta_deg,reference_beta_deg_30r,reference_beta_deg_70r,reference_beta_deg_95r,reference_beta_twist_30r_to_95r_deg,reference_local_pitch_m,reference_local_pitch_m_70r,reference_local_pitch_in,reference_local_pitch_in_70r,reference_local_pitch_to_diameter,reference_local_pitch_to_diameter_70r,current_geometric_pitch_angle_70r_deg,reference_geometric_pitch_angle_70r_deg,current_geometric_pitch_angle_over_reference,current_geometric_pitch_angle_over_reference_70r,current_pitch_to_diameter_over_reference_local_70r,reference_planform_solidity_proxy,rotor_blade_count,default_pitch_m,blade_pitch_over_default,blade_pitch_source,mass_g,mount,source_context,note
reference_uiuc_prop_geometry_point,APC Slow Flyer 10x7 geometry,https://m-selig.ae.illinois.edu/props/volume-1/data/apcsf_10x7_geom.txt,https://m-selig.ae.illinois.edu/props/volume-1/propDB-volume-1.html,,apcsf_10x7,,APC Slow Flyer 10x7 geometry,,10.0,,,,0.127,,,,7.0,,0.7,,,,,,,,,,0.5,,,,,,0.028194,,0.222,,,,0.111,,,22.79,,,,,0.16763476729398455,,6.599793987952148,,0.6599793987952147,,,,,,,,2,,,,,,UIUC APC slow-flyer 10x7 geometry; useful upper-pitch 10-inch comparison for heavy-lift preset geometry.,"UIUC propeller geometry point. Columns are r/R, c/R, and beta in degrees; local pitch is derived from beta at this station."
reference_uiuc_prop_geometry_point,APC Slow Flyer 10x7 geometry,https://m-selig.ae.illinois.edu/props/volume-1/data/apcsf_10x7_geom.txt,https://m-selig.ae.illinois.edu/props/volume-1/propDB-volume-1.html,,apcsf_10x7,,APC Slow Flyer 10x7 geometry,,10.0,,,,0.127,,,,7.0,,0.7,,,,,,,,,,0.55,,,,,,0.028575,,0.225,,,,0.1125,,,20.49,,,,,0.16400339155236815,,6.456826439069612,,0.6456826439069612,,,,,,,,2,,,,,,UIUC APC slow-flyer 10x7 geometry; useful upper-pitch 10-inch comparison for heavy-lift preset geometry.,"UIUC propeller geometry point. Columns are r/R, c/R, and beta in degrees; local pitch is derived from beta at this station."
reference_uiuc_prop_geometry_point,APC Slow Flyer 10x7 geometry,https://m-selig.ae.illinois.edu/props/volume-1/data/apcsf_10x7_geom.txt,https://m-selig.ae.illinois.edu/props/volume-1/propDB-volume-1.html,,apcsf_10x7,,APC Slow Flyer 10x7 geometry,,10.0,,,,0.127,,,,7.0,,0.7,,,,,,,,,,0.6,,,,,,0.028448,,0.224,,,,0.112,,,18.7,,,,,0.16205765602942146,,6.38022267832368,,0.6380222678323679,,,,,,,,2,,,,,,UIUC APC slow-flyer 10x7 geometry; useful upper-pitch 10-inch comparison for heavy-lift preset geometry.,"UIUC propeller geometry point. Columns are r/R, c/R, and beta in degrees; local pitch is derived from beta at this station."
reference_uiuc_prop_geometry_point,APC Slow Flyer 10x7 geometry,https://m-selig.ae.illinois.edu/props/volume-1/data/apcsf_10x7_geom.txt,https://m-selig.ae.illinois.edu/props/volume-1/propDB-volume-1.html,,apcsf_10x7,,APC Slow Flyer 10x7 geometry,,10.0,,,,0.127,,,,7.0,,0.7,,,,,,,,,,0.65,,,,,,0.027813,,0.219,,,,0.1095,,,17.14,,,,,0.15996232453563672,,6.297729312426643,,0.6297729312426642,,,,,,,,2,,,,,,UIUC APC slow-flyer 10x7 geometry; useful upper-pitch 10-inch comparison for heavy-lift preset geometry.,"UIUC propeller geometry point. Columns are r/R, c/R, and beta in degrees; local pitch is derived from beta at this station."
reference_uiuc_prop_geometry_point,APC Slow Flyer 10x7 geometry,https://m-selig.ae.illinois.edu/props/volume-1/data/apcsf_10x7_geom.txt,https://m-selig.ae.illinois.edu/props/volume-1/propDB-volume-1.html,,apcsf_10x7,,APC Slow Flyer 10x7 geometry,,10.0,,,,0.127,,,,7.0,,0.7,,,,,,,,,,0.7,,,,,,0.02667,,0.21,,,,0.105,,,15.64,,,,,0.1563774312568615,,6.156591781766201,,0.61565917817662,,,,,,,,2,,,,,,UIUC APC slow-flyer 10x7 geometry; useful upper-pitch 10-inch comparison for heavy-lift preset geometry.,"UIUC propeller geometry point. Columns are r/R, c/R, and beta in degrees; local pitch is derived from beta at this station."
reference_uiuc_prop_geometry_point,APC Slow Flyer 10x7 geometry,https://m-selig.ae.illinois.edu/props/volume-1/data/apcsf_10x7_geom.txt,https://m-selig.ae.illinois.edu/props/volume-1/propDB-volume-1.html,,apcsf_10x7,,APC Slow Flyer 10x7 geometry,,10.0,,,,0.127,,,,7.0,,0.7,,,,,,,,,,0.75,,,,,,0.025019000000000003,,0.197,,,,0.0985,,,14.38,,,,,0.1534391934871317,,6.040913129414634,,0.6040913129414633,,,,,,,,2,,,,,,UIUC APC slow-flyer 10x7 geometry; useful upper-pitch 10-inch comparison for heavy-lift preset geometry.,"UIUC propeller geometry point. Columns are r/R, c/R, and beta in degrees; local pitch is derived from beta at this station."
reference_uiuc_prop_geometry_point,APC Slow Flyer 10x7 geometry,https://m-selig.ae.illinois.edu/props/volume-1/data/apcsf_10x7_geom.txt,https://m-selig.ae.illinois.edu/props/volume-1/propDB-volume-1.html,,apcsf_10x7,,APC Slow Flyer 10x7 geometry,,10.0,,,,0.127,,,,7.0,,0.7,,,,,,,,,,0.8,,,,,,0.02286,,0.18,,,,0.09,,,13.11,,,,,0.14867118625785383,,5.853196309364324,,0.5853196309364324,,,,,,,,2,,,,,,UIUC APC slow-flyer 10x7 geometry; useful upper-pitch 10-inch comparison for heavy-lift preset geometry.,"UIUC propeller geometry point. Columns are r/R, c/R, and beta in degrees; local pitch is derived from beta at this station."
reference_uiuc_prop_geometry_point,APC Slow Flyer 10x7 geometry,https://m-selig.ae.illinois.edu/props/volume-1/data/apcsf_10x7_geom.txt,https://m-selig.ae.illinois.edu/props/volume-1/propDB-volume-1.html,,apcsf_10x7,,APC Slow Flyer 10x7 geometry,,10.0,,,,0.127,,,,7.0,,0.7,,,,,,,,,,0.85,,,,,,0.020193,,0.159,,,,0.0795,,,11.83,,,,,0.1420686365496513,,5.5932534074665865,,0.5593253407466586,,,,,,,,2,,,,,,UIUC APC slow-flyer 10x7 geometry; useful upper-pitch 10-inch comparison for heavy-lift preset geometry.,"UIUC propeller geometry point. Columns are r/R, c/R, and beta in degrees; local pitch is derived from beta at this station."
reference_uiuc_prop_geometry_point,APC Slow Flyer 10x7 geometry,https://m-selig.ae.illinois.edu/props/volume-1/data/apcsf_10x7_geom.txt,https://m-selig.ae.illinois.edu/props/volume-1/propDB-volume-1.html,,apcsf_10x7,,APC Slow Flyer 10x7 geometry,,10.0,,,,0.127,,,,7.0,,0.7,,,,,,,,,,0.9,,,,,,0.016891,,0.133,,,,0.0665,,,10.65,,,,,0.13505027886589283,,5.316940112830427,,0.5316940112830426,,,,,,,,2,,,,,,UIUC APC slow-flyer 10x7 geometry; useful upper-pitch 10-inch comparison for heavy-lift preset geometry.,"UIUC propeller geometry point. Columns are r/R, c/R, and beta in degrees; local pitch is derived from beta at this station."
reference_uiuc_prop_geometry_point,APC Slow Flyer 10x7 geometry,https://m-selig.ae.illinois.edu/props/volume-1/data/apcsf_10x7_geom.txt,https://m-selig.ae.illinois.edu/props/volume-1/propDB-volume-1.html,,apcsf_10x7,,APC Slow Flyer 10x7 geometry,,10.0,,,,0.127,,,,7.0,,0.7,,,,,,,,,,0.95,,,,,,0.011684,,0.092,,,,0.046,,,9.53,,,,,0.12726486734650053,,5.0104278482874225,,0.5010427848287422,,,,,,,,2,,,,,,UIUC APC slow-flyer 10x7 geometry; useful upper-pitch 10-inch comparison for heavy-lift preset geometry.,"UIUC propeller geometry point. Columns are r/R, c/R, and beta in degrees; local pitch is derived from beta at this station."
reference_uiuc_prop_geometry_point,APC Slow Flyer 10x7 geometry,https://m-selig.ae.illinois.edu/props/volume-1/data/apcsf_10x7_geom.txt,https://m-selig.ae.illinois.edu/props/volume-1/propDB-volume-1.html,,apcsf_10x7,,APC Slow Flyer 10x7 geometry,,10.0,,,,0.127,,,,7.0,,0.7,,,,,,,,,,1.0,,,,,,0.006223,,0.049,,,,0.0245,,,8.43,,,,,0.11826010758684705,,4.655909747513664,,0.4655909747513663,,,,,,,,2,,,,,,UIUC APC slow-flyer 10x7 geometry; useful upper-pitch 10-inch comparison for heavy-lift preset geometry.,"UIUC propeller geometry point. Columns are r/R, c/R, and beta in degrees; local pitch is derived from beta at this station."
reference_uiuc_prop_geometry_point,APC Thin Electric 10x5 geometry,https://m-selig.ae.illinois.edu/props/volume-1/data/apce_10x5_geom.txt,https://m-selig.ae.illinois.edu/props/volume-1/propDB-volume-1.html,,apce_10x5,,APC Thin Electric 10x5 geometry,,10.0,,,,0.127,,,,5.0,,0.5,,,,,,,,,,0.15,,,,,,0.01651,,0.13,,,,0.065,,,32.76,,,,,0.07701974248123679,,3.0322733260329446,,0.30322733260329443,,,,,,,,2,,,,,,UIUC APC thin-electric 10x5 geometry; pairs with the Shetty/Selig VRS 10x5 prop family used as a descent-disturbance anchor.,"UIUC propeller geometry point. Columns are r/R, c/R, and beta in degrees; local pitch is derived from beta at this station."
reference_uiuc_prop_geometry_point,APC Thin Electric 10x5 geometry,https://m-selig.ae.illinois.edu/props/volume-1/data/apce_10x5_geom.txt,https://m-selig.ae.illinois.edu/props/volume-1/propDB-volume-1.html,,apce_10x5,,APC Thin Electric 10x5 geometry,,10.0,,,,0.127,,,,5.0,,0.5,,,,,,,,,,0.2,,,,,,0.018923,,0.149,,,,0.0745,,,37.19,,,,,0.12109371309907403,,4.767469019648584,,0.4767469019648584,,,,,,,,2,,,,,,UIUC APC thin-electric 10x5 geometry; pairs with the Shetty/Selig VRS 10x5 prop family used as a descent-disturbance anchor.,"UIUC propeller geometry point. Columns are r/R, c/R, and beta in degrees; local pitch is derived from beta at this station."
reference_uiuc_prop_geometry_point,APC Thin Electric 10x5 geometry,https://m-selig.ae.illinois.edu/props/volume-1/data/apce_10x5_geom.txt,https://m-selig.ae.illinois.edu/props/volume-1/propDB-volume-1.html,,apce_10x5,,APC Thin Electric 10x5 geometry,,10.0,,,,0.127,,,,5.0,,0.5,,,,,,,,,,0.25,,,,,,0.021970999999999997,,0.173,,,,0.0865,,,33.54,,,,,0.13224067817703006,,5.206325912481499,,0.5206325912481499,,,,,,,,2,,,,,,UIUC APC thin-electric 10x5 geometry; pairs with the Shetty/Selig VRS 10x5 prop family used as a descent-disturbance anchor.,"UIUC propeller geometry point. Columns are r/R, c/R, and beta in degrees; local pitch is derived from beta at this station."
reference_uiuc_prop_geometry_point,APC Thin Electric 10x5 geometry,https://m-selig.ae.illinois.edu/props/volume-1/data/apce_10x5_geom.txt,https://m-selig.ae.illinois.edu/props/volume-1/propDB-volume-1.html,,apce_10x5,,APC Thin Electric 10x5 geometry,,10.0,,,,0.127,,,,5.0,,0.5,,,,,,,,,,0.3,,,,,,0.024003,,0.189,,,,0.0945,,,29.25,,,,,0.13406448331637696,,5.27812926442429,,0.5278129264424289,,,,,,,,2,,,,,,UIUC APC thin-electric 10x5 geometry; pairs with the Shetty/Selig VRS 10x5 prop family used as a descent-disturbance anchor.,"UIUC propeller geometry point. Columns are r/R, c/R, and beta in degrees; local pitch is derived from beta at this station."
reference_uiuc_prop_geometry_point,APC Thin Electric 10x5 geometry,https://m-selig.ae.illinois.edu/props/volume-1/data/apce_10x5_geom.txt,https://m-selig.ae.illinois.edu/props/volume-1/propDB-volume-1.html,,apce_10x5,,APC Thin Electric 10x5 geometry,,10.0,,,,0.127,,,,5.0,,0.5,,,,,,,,,,0.35,,,,,,0.025019000000000003,,0.197,,,,0.0985,,,25.64,,,,,0.13405200926316077,,5.277638159966959,,0.527763815996696,,,,,,,,2,,,,,,UIUC APC thin-electric 10x5 geometry; pairs with the Shetty/Selig VRS 10x5 prop family used as a descent-disturbance anchor.,"UIUC propeller geometry point. Columns are r/R, c/R, and beta in degrees; local pitch is derived from beta at this station."
reference_uiuc_prop_geometry_point,APC Thin Electric 10x5 geometry,https://m-selig.ae.illinois.edu/props/volume-1/data/apce_10x5_geom.txt,https://m-selig.ae.illinois.edu/props/volume-1/propDB-volume-1.html,,apce_10x5,,APC Thin Electric 10x5 geometry,,10.0,,,,0.127,,,,5.0,,0.5,,,,,,,,,,0.4,,,,,,0.025527,,0.201,,,,0.1005,,,22.54,,,,,0.1324722344298793,,5.215442300388949,,0.5215442300388948,,,,,,,,2,,,,,,UIUC APC thin-electric 10x5 geometry; pairs with the Shetty/Selig VRS 10x5 prop family used as a descent-disturbance anchor.,"UIUC propeller geometry point. Columns are r/R, c/R, and beta in degrees; local pitch is derived from beta at this station."
reference_uiuc_prop_geometry_point,APC Thin Electric 10x5 geometry,https://m-selig.ae.illinois.edu/props/volume-1/data/apce_10x5_geom.txt,https://m-selig.ae.illinois.edu/props/volume-1/propDB-volume-1.html,,apce_10x5,,APC Thin Electric 10x5 geometry,,10.0,,,,0.127,,,,5.0,,0.5,,,,,,,,,,0.45,,,,,,0.025400000000000002,,0.2,,,,0.1,,,20.27,,,,,0.13261551822351927,,5.221083394626743,,0.5221083394626743,,,,,,,,2,,,,,,UIUC APC thin-electric 10x5 geometry; pairs with the Shetty/Selig VRS 10x5 prop family used as a descent-disturbance anchor.,"UIUC propeller geometry point. Columns are r/R, c/R, and beta in degrees; local pitch is derived from beta at this station."
reference_uiuc_prop_geometry_point,APC Thin Electric 10x5 geometry,https://m-selig.ae.illinois.edu/props/volume-1/data/apce_10x5_geom.txt,https://m-selig.ae.illinois.edu/props/volume-1/propDB-volume-1.html,,apce_10x5,,APC Thin Electric 10x5 geometry,,10.0,,,,0.127,,,,5.0,,0.5,,,,,,,,,,0.5,,,,,,0.024638,,0.194,,,,0.097,,,18.46,,,,,0.13318794530036712,,5.243619893715241,,0.5243619893715241,,,,,,,,2,,,,,,UIUC APC thin-electric 10x5 geometry; pairs with the Shetty/Selig VRS 10x5 prop family used as a descent-disturbance anchor.,"UIUC propeller geometry point. Columns are r/R, c/R, and beta in degrees; local pitch is derived from beta at this station."
reference_uiuc_prop_geometry_point,APC Thin Electric 10x5 geometry,https://m-selig.ae.illinois.edu/props/volume-1/data/apce_10x5_geom.txt,https://m-selig.ae.illinois.edu/props/volume-1/propDB-volume-1.html,,apce_10x5,,APC Thin Electric 10x5 geometry,,10.0,,,,0.127,,,,5.0,,0.5,,,,,,,,,,0.55,,,,,,0.023622,,0.186,,,,0.093,,,17.05,,,,,0.13459813883869406,,5.299139324358034,,0.5299139324358034,,,,,,,,2,,,,,,UIUC APC thin-electric 10x5 geometry; pairs with the Shetty/Selig VRS 10x5 prop family used as a descent-disturbance anchor.,"UIUC propeller geometry point. Columns are r/R, c/R, and beta in degrees; local pitch is derived from beta at this station."
reference_uiuc_prop_geometry_point,APC Thin Electric 10x5 geometry,https://m-selig.ae.illinois.edu/props/volume-1/data/apce_10x5_geom.txt,https://m-selig.ae.illinois.edu/props/volume-1/propDB-volume-1.html,,apce_10x5,,APC Thin Electric 10x5 geometry,,10.0,,,,0.127,,,,5.0,,0.5,,,,,,,,,,0.6,,,,,,0.022098,,0.174,,,,0.087,,,15.97,,,,,0.13701632933197666,,5.394343674487271,,0.539434367448727,,,,,,,,2,,,,,,UIUC APC thin-electric 10x5 geometry; pairs with the Shetty/Selig VRS 10x5 prop family used as a descent-disturbance anchor.,"UIUC propeller geometry point. Columns are r/R, c/R, and beta in degrees; local pitch is derived from beta at this station."
reference_uiuc_prop_geometry_point,APC Thin Electric 10x5 geometry,https://m-selig.ae.illinois.edu/props/volume-1/data/apce_10x5_geom.txt,https://m-selig.ae.illinois.edu/props/volume-1/propDB-volume-1.html,,apce_10x5,,APC Thin Electric 10x5 geometry,,10.0,,,,0.127,,,,5.0,,0.5,,,,,,,,,,0.65,,,,,,0.02032,,0.16,,,,0.08,,,14.87,,,,,0.1377184992991637,,5.421988161384397,,0.5421988161384397,,,,,,,,2,,,,,,UIUC APC thin-electric 10x5 geometry; pairs with the Shetty/Selig VRS 10x5 prop family used as a descent-disturbance anchor.,"UIUC propeller geometry point. Columns are r/R, c/R, and beta in degrees; local pitch is derived from beta at this station."
reference_uiuc_prop_geometry_point,APC Thin Electric 10x5 geometry,https://m-selig.ae.illinois.edu/props/volume-1/data/apce_10x5_geom.txt,https://m-selig.ae.illinois.edu/props/volume-1/propDB-volume-1.html,,apce_10x5,,APC Thin Electric 10x5 geometry,,10.0,,,,0.127,,,,5.0,,0.5,,,,,,,,,,0.7,,,,,,0.018414999999999997,,0.145,,,,0.0725,,,14.09,,,,,0.1402007498353695,,5.5197145604476185,,0.5519714560447618,,,,,,,,2,,,,,,UIUC APC thin-electric 10x5 geometry; pairs with the Shetty/Selig VRS 10x5 prop family used as a descent-disturbance anchor.,"UIUC propeller geometry point. Columns are r/R, c/R, and beta in degrees; local pitch is derived from beta at this station."
reference_uiuc_prop_geometry_point,APC Thin Electric 10x5 geometry,https://m-selig.ae.illinois.edu/props/volume-1/data/apce_10x5_geom.txt,https://m-selig.ae.illinois.edu/props/volume-1/propDB-volume-1.html,,apce_10x5,,APC Thin Electric 10x5 geometry,,10.0,,,,0.127,,,,5.0,,0.5,,,,,,,,,,0.75,,,,,,0.016256,,0.128,,,,0.064,,,13.39,,,,,0.14246609819113876,,5.60890150358814,,0.560890150358814,,,,,,,,2,,,,,,UIUC APC thin-electric 10x5 geometry; pairs with the Shetty/Selig VRS 10x5 prop family used as a descent-disturbance anchor.,"UIUC propeller geometry point. Columns are r/R, c/R, and beta in degrees; local pitch is derived from beta at this station."
reference_uiuc_prop_geometry_point,APC Thin Electric 10x5 geometry,https://m-selig.ae.illinois.edu/props/volume-1/data/apce_10x5_geom.txt,https://m-selig.ae.illinois.edu/props/volume-1/propDB-volume-1.html,,apce_10x5,,APC Thin Electric 10x5 geometry,,10.0,,,,0.127,,,,5.0,,0.5,,,,,,,,,,0.8,,,,,,0.014224,,0.112,,,,0.056,,,12.84,,,,,0.14550322133929472,,5.728473281074596,,0.5728473281074595,,,,,,,,2,,,,,,UIUC APC thin-electric 10x5 geometry; pairs with the Shetty/Selig VRS 10x5 prop family used as a descent-disturbance anchor.,"UIUC propeller geometry point. Columns are r/R, c/R, and beta in degrees; local pitch is derived from beta at this station."
reference_uiuc_prop_geometry_point,APC Thin Electric 10x5 geometry,https://m-selig.ae.illinois.edu/props/volume-1/data/apce_10x5_geom.txt,https://m-selig.ae.illinois.edu/props/volume-1/propDB-volume-1.html,,apce_10x5,,APC Thin Electric 10x5 geometry,,10.0,,,,0.127,,,,5.0,,0.5,,,,,,,,,,0.85,,,,,,0.012192,,0.096,,,,0.048,,,12.25,,,,,0.147266821271638,,5.7979063492770875,,0.5797906349277087,,,,,,,,2,,,,,,UIUC APC thin-electric 10x5 geometry; pairs with the Shetty/Selig VRS 10x5 prop family used as a descent-disturbance anchor.,"UIUC propeller geometry point. Columns are r/R, c/R, and beta in degrees; local pitch is derived from beta at this station."
reference_uiuc_prop_geometry_point,APC Thin Electric 10x5 geometry,https://m-selig.ae.illinois.edu/props/volume-1/data/apce_10x5_geom.txt,https://m-selig.ae.illinois.edu/props/volume-1/propDB-volume-1.html,,apce_10x5,,APC Thin Electric 10x5 geometry,,10.0,,,,0.127,,,,5.0,,0.5,,,,,,,,,,0.9,,,,,,0.010287000000000001,,0.081,,,,0.0405,,,11.37,,,,,0.14441680728779369,,5.685701074322586,,0.5685701074322586,,,,,,,,2,,,,,,UIUC APC thin-electric 10x5 geometry; pairs with the Shetty/Selig VRS 10x5 prop family used as a descent-disturbance anchor.,"UIUC propeller geometry point. Columns are r/R, c/R, and beta in degrees; local pitch is derived from beta at this station."
reference_uiuc_prop_geometry_point,APC Thin Electric 10x5 geometry,https://m-selig.ae.illinois.edu/props/volume-1/data/apce_10x5_geom.txt,https://m-selig.ae.illinois.edu/props/volume-1/propDB-volume-1.html,,apce_10x5,,APC Thin Electric 10x5 geometry,,10.0,,,,0.127,,,,5.0,,0.5,,,,,,,,,,0.95,,,,,,0.0077469999999999995,,0.061,,,,0.0305,,,10.19,,,,,0.13626107062557635,,5.364609079747101,,0.53646090797471,,,,,,,,2,,,,,,UIUC APC thin-electric 10x5 geometry; pairs with the Shetty/Selig VRS 10x5 prop family used as a descent-disturbance anchor.,"UIUC propeller geometry point. Columns are r/R, c/R, and beta in degrees; local pitch is derived from beta at this station."
reference_uiuc_prop_geometry_point,APC Thin Electric 10x5 geometry,https://m-selig.ae.illinois.edu/props/volume-1/data/apce_10x5_geom.txt,https://m-selig.ae.illinois.edu/props/volume-1/propDB-volume-1.html,,apce_10x5,,APC Thin Electric 10x5 geometry,,10.0,,,,0.127,,,,5.0,,0.5,,,,,,,,,,1.0,,,,,,0.005207000000000001,,0.041,,,,0.0205,,,8.99,,,,,0.1262424052758726,,4.970173436057976,,0.49701734360579763,,,,,,,,2,,,,,,UIUC APC thin-electric 10x5 geometry; pairs with the Shetty/Selig VRS 10x5 prop family used as a descent-disturbance anchor.,"UIUC propeller geometry point. Columns are r/R, c/R, and beta in degrees; local pitch is derived from beta at this station."
reference_uiuc_prop_geometry_point,APC Thin Electric 10x7 geometry,https://m-selig.ae.illinois.edu/props/volume-1/data/apce_10x7_geom.txt,https://m-selig.ae.illinois.edu/props/volume-1/propDB-volume-1.html,,apce_10x7,,APC Thin Electric 10x7 geometry,,10.0,,,,0.127,,,,7.0,,0.7,,,,,,,,,,0.15,,,,,,0.017526000000000003,,0.138,,,,0.069,,,37.86,,,,,0.09304563499541456,,3.6632139761974236,,0.36632139761974236,,,,,,,,2,,,,,,UIUC APC thin-electric 10x7 geometry; pairs with the Shetty/Selig VRS 10x7 prop family used as a descent-disturbance anchor.,"UIUC propeller geometry point. Columns are r/R, c/R, and beta in degrees; local pitch is derived from beta at this station."
reference_uiuc_prop_geometry_point,APC Thin Electric 10x7 geometry,https://m-selig.ae.illinois.edu/props/volume-1/data/apce_10x7_geom.txt,https://m-selig.ae.illinois.edu/props/volume-1/propDB-volume-1.html,,apce_10x7,,APC Thin Electric 10x7 geometry,,10.0,,,,0.127,,,,7.0,,0.7,,,,,,,,,,0.2,,,,,,0.019558,,0.154,,,,0.077,,,45.82,,,,,0.16422764580254443,,6.465655346556868,,0.6465655346556867,,,,,,,,2,,,,,,UIUC APC thin-electric 10x7 geometry; pairs with the Shetty/Selig VRS 10x7 prop family used as a descent-disturbance anchor.,"UIUC propeller geometry point. Columns are r/R, c/R, and beta in degrees; local pitch is derived from beta at this station."
reference_uiuc_prop_geometry_point,APC Thin Electric 10x7 geometry,https://m-selig.ae.illinois.edu/props/volume-1/data/apce_10x7_geom.txt,https://m-selig.ae.illinois.edu/props/volume-1/propDB-volume-1.html,,apce_10x7,,APC Thin Electric 10x7 geometry,,10.0,,,,0.127,,,,7.0,,0.7,,,,,,,,,,0.25,,,,,,0.022224999999999998,,0.175,,,,0.0875,,,44.19,,,,,0.19392891799809703,,7.634996771578623,,0.7634996771578623,,,,,,,,2,,,,,,UIUC APC thin-electric 10x7 geometry; pairs with the Shetty/Selig VRS 10x7 prop family used as a descent-disturbance anchor.,"UIUC propeller geometry point. Columns are r/R, c/R, and beta in degrees; local pitch is derived from beta at this station."
reference_uiuc_prop_geometry_point,APC Thin Electric 10x7 geometry,https://m-selig.ae.illinois.edu/props/volume-1/data/apce_10x7_geom.txt,https://m-selig.ae.illinois.edu/props/volume-1/propDB-volume-1.html,,apce_10x7,,APC Thin Electric 10x7 geometry,,10.0,,,,0.127,,,,7.0,,0.7,,,,,,,,,,0.3,,,,,,0.024130000000000002,,0.19,,,,0.095,,,38.35,,,,,0.18939776228096133,,7.456604814211077,,0.7456604814211076,,,,,,,,2,,,,,,UIUC APC thin-electric 10x7 geometry; pairs with the Shetty/Selig VRS 10x7 prop family used as a descent-disturbance anchor.,"UIUC propeller geometry point. Columns are r/R, c/R, and beta in degrees; local pitch is derived from beta at this station."
reference_uiuc_prop_geometry_point,APC Thin Electric 10x7 geometry,https://m-selig.ae.illinois.edu/props/volume-1/data/apce_10x7_geom.txt,https://m-selig.ae.illinois.edu/props/volume-1/propDB-volume-1.html,,apce_10x7,,APC Thin Electric 10x7 geometry,,10.0,,,,0.127,,,,7.0,,0.7,,,,,,,,,,0.35,,,,,,0.025146,,0.198,,,,0.099,,,33.64,,,,,0.1858394079618624,,7.316512124482772,,0.7316512124482771,,,,,,,,2,,,,,,UIUC APC thin-electric 10x7 geometry; pairs with the Shetty/Selig VRS 10x7 prop family used as a descent-disturbance anchor.,"UIUC propeller geometry point. Columns are r/R, c/R, and beta in degrees; local pitch is derived from beta at this station."
reference_uiuc_prop_geometry_point,APC Thin Electric 10x7 geometry,https://m-selig.ae.illinois.edu/props/volume-1/data/apce_10x7_geom.txt,https://m-selig.ae.illinois.edu/props/volume-1/propDB-volume-1.html,,apce_10x7,,APC Thin Electric 10x7 geometry,,10.0,,,,0.127,,,,7.0,,0.7,,,,,,,,,,0.4,,,,,,0.025654000000000003,,0.202,,,,0.101,,,29.9,,,,,0.1835399832571355,,7.225983592800611,,0.722598359280061,,,,,,,,2,,,,,,UIUC APC thin-electric 10x7 geometry; pairs with the Shetty/Selig VRS 10x7 prop family used as a descent-disturbance anchor.,"UIUC propeller geometry point. Columns are r/R, c/R, and beta in degrees; local pitch is derived from beta at this station."
reference_uiuc_prop_geometry_point,APC Thin Electric 10x7 geometry,https://m-selig.ae.illinois.edu/props/volume-1/data/apce_10x7_geom.txt,https://m-selig.ae.illinois.edu/props/volume-1/propDB-volume-1.html,,apce_10x7,,APC Thin Electric 10x7 geometry,,10.0,,,,0.127,,,,7.0,,0.7,,,,,,,,,,0.45,,,,,,0.025400000000000002,,0.2,,,,0.1,,,27.02,,,,,0.183120370435967,,7.209463402990827,,0.7209463402990827,,,,,,,,2,,,,,,UIUC APC thin-electric 10x7 geometry; pairs with the Shetty/Selig VRS 10x7 prop family used as a descent-disturbance anchor.,"UIUC propeller geometry point. Columns are r/R, c/R, and beta in degrees; local pitch is derived from beta at this station."
reference_uiuc_prop_geometry_point,APC Thin Electric 10x7 geometry,https://m-selig.ae.illinois.edu/props/volume-1/data/apce_10x7_geom.txt,https://m-selig.ae.illinois.edu/props/volume-1/propDB-volume-1.html,,apce_10x7,,APC Thin Electric 10x7 geometry,,10.0,,,,0.127,,,,7.0,,0.7,,,,,,,,,,0.5,,,,,,0.024765000000000002,,0.195,,,,0.0975,,,24.67,,,,,0.18325829881208347,,7.2148936540190345,,0.7214893654019034,,,,,,,,2,,,,,,UIUC APC thin-electric 10x7 geometry; pairs with the Shetty/Selig VRS 10x7 prop family used as a descent-disturbance anchor.,"UIUC propeller geometry point. Columns are r/R, c/R, and beta in degrees; local pitch is derived from beta at this station."
